ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B49,1,1,CS+,right,left,left,1,1,6,NaN
B49,2,1,CS-,right,right,right,1,1,5,NaN
B49,3,1,CS+,left,left,left,1,1,6,NaN
B49,4,1,CS+,left,left,right,1,1,5,NaN
B49,5,1,CS-,left,left,left,1,1,4.1833,NaN
B49,6,1,CS+,left,right,right,1,1,3.4833,NaN
B49,7,1,CS+,right,right,right,1,1,4.1833,NaN
B49,8,1,CS-,right,left,left,0,0,3.4833,NaN
B49,9,1,CS+,right,left,left,1,1,4.85,NaN
B49,10,1,CS-,right,right,left,1,1,4.85,NaN
B49,11,1,CS-,left,right,left,1,1,2.9167,NaN
B49,12,1,CS+,right,right,left,1,1,4.05,NaN
B49,13,1,CS-,right,right,right,NaN,NaN,NaN,NaN
B49,14,1,CS-,left,right,right,0,0,2.4333,NaN
B49,15,1,CS-,left,left,right,1,0,3.3833,NaN
B49,16,1,CS+,left,left,left,1,1,3.3833,NaN
B49,17,1,CS+,left,right,right,1,1,2.8167,NaN
B49,18,1,CS-,left,right,right,1,1,2.8167,NaN
B49,19,1,CS+,right,left,right,1,1,4.05,NaN
B49,20,1,CS-,right,right,right,1,1,3.3833,NaN
B49,21,1,CS-,left,left,left,0,0,2.35,NaN
B49,22,1,CS+,left,right,left,1,1,3.2667,NaN
B49,23,1,CS-,right,left,right,0,0,3.3833,NaN
B49,24,1,CS+,right,right,left,1,1,4.6833,NaN
B49,25,1,CS-,right,right,left,1,1,4.6833,NaN
B49,26,1,CS+,right,left,right,1,1,3.9167,NaN
B49,27,1,CS-,right,right,left,NaN,NaN,NaN,NaN
B49,28,1,CS-,left,right,left,1,1,3.2667,NaN
B49,29,1,CS+,right,right,right,1,1,3.9167,NaN
B49,30,1,CS+,left,right,left,1,1,2.7333,NaN
B49,31,1,CS-,left,left,right,1,1,2.7333,NaN
B49,32,1,CS-,right,left,left,0,0,3.2667,NaN
B49,33,2,CS+,left,left,right,0,1,2.2667,NaN
B49,34,2,CS-,right,left,right,1,1,4.5333,NaN
B49,35,2,CS+,right,left,left,1,1,4.5333,NaN
B49,36,2,CS-,right,right,right,0,0,3.7833,NaN
B49,37,2,CS-,right,left,left,1,1,5.2667,NaN
B49,38,2,CS+,left,right,right,1,0,3.1667,NaN
B49,39,2,CS-,left,right,right,1,1,3.1667,NaN
B49,40,2,CS+,left,right,right,1,1,2.6333,NaN
B49,41,2,CS-,right,right,left,1,1,5.2667,NaN
B49,42,2,CS-,left,right,left,NaN,NaN,NaN,NaN
B49,43,2,CS-,right,left,right,1,1,4.3833,NaN
B49,44,2,CS+,left,left,left,1,1,2.6333,NaN
B49,45,2,CS+,right,right,left,1,1,4.3833,NaN
B49,46,2,CS-,left,left,right,1,0,2.2,NaN
B49,47,2,CS+,left,left,right,0,1,2.2,NaN
B49,48,2,CS-,right,left,right,1,1,3.6667,NaN
B49,49,2,CS+,left,left,right,1,1,3.05,NaN
B49,50,2,CS+,left,right,left,1,1,3.05,NaN
B49,51,2,CS-,left,right,right,1,1,2.55,NaN
B49,52,2,CS+,right,left,left,1,1,3.6667,NaN
B49,53,2,CS-,right,left,left,1,1,3.05,NaN
B49,54,2,CS-,left,left,left,NaN,NaN,NaN,NaN
B49,55,2,CS+,left,right,left,1,1,2.55,NaN
B49,56,2,CS-,right,right,right,1,1,3.05,NaN
B49,57,2,CS-,right,right,left,1,1,2.55,NaN
B49,58,2,CS+,right,right,left,1,1,2.55,NaN
B49,59,2,CS+,right,right,right,1,1,2.1333,NaN
B49,60,2,CS-,left,left,right,1,1,2.1333,NaN
B49,61,2,CS-,left,left,left,0,1,2.1333,NaN
B49,62,2,CS+,right,left,right,1,1,2.1333,NaN
B49,63,2,CS+,right,left,right,1,0,1.7833,NaN
B49,64,2,CS-,left,left,left,1,1,2.9667,NaN
B49,65,3,CS-,left,right,left,1,1,2.9667,NaN
B49,66,3,CS+,right,right,right,1,1,1.7833,NaN
B49,67,3,CS+,left,left,left,0,0,2.4667,NaN
B49,68,3,CS-,left,right,left,1,1,3.4333,NaN
B49,69,3,CS+,right,right,right,1,1,1.4833,NaN
B49,70,3,CS-,left,left,right,0,0,3.4333,NaN
B49,71,3,CS-,left,left,right,0,0,4.7667,NaN
B49,72,3,CS+,right,left,right,1,1,1.4833,NaN
B49,73,3,CS+,left,right,left,1,1,6,NaN
B49,74,3,CS-,left,right,left,1,1,6,NaN
B49,75,3,CS-,right,right,right,0,1,1.2333,NaN
B49,76,3,CS+,right,right,left,1,1,1.7167,NaN
B49,77,3,CS+,right,right,right,1,0,1.7167,NaN
B49,78,3,CS-,left,right,left,1,1,5,NaN
B49,79,3,CS+,left,left,left,1,1,5,NaN
B49,80,3,CS-,left,right,right,1,1,4.1833,NaN
B49,81,3,CS+,right,left,left,1,1,1.4333,NaN
B49,82,3,CS+,left,right,right,1,1,4.1833,NaN
B49,83,3,CS-,right,left,left,1,0,1.4333,NaN
B49,84,3,CS+,right,left,right,1,1,1.2,NaN
B49,85,3,CS-,right,right,right,0,1,1.2,NaN
B49,86,3,CS-,right,left,left,NaN,NaN,NaN,NaN
B49,87,3,CS+,left,left,left,0,1,3.4833,NaN
B49,88,3,CS-,right,left,left,NaN,NaN,NaN,NaN
B49,89,3,CS-,left,left,left,1,1,4.85,NaN
B49,90,3,CS+,left,right,right,1,1,4.85,NaN
B49,91,3,CS-,left,left,left,0,0,4.05,NaN
B49,92,3,CS-,right,left,right,0,1,1.6667,NaN
B49,93,3,CS+,right,right,left,1,1,2.3167,NaN
B49,94,3,CS-,right,left,left,0,1,2.3167,NaN
B49,95,3,CS-,right,right,left,0,0,3.2167,NaN
