ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B58,1,1,CS-,right,right,right,1,1,6,NaN
B58,2,1,CS+,left,right,left,1,1,6,NaN
B58,3,1,CS-,right,right,right,0,0,5,NaN
B58,4,1,CS-,left,left,left,1,1,5,NaN
B58,5,1,CS+,left,left,right,1,1,4.1833,NaN
B58,6,1,CS-,left,right,right,0,0,3.4833,NaN
B58,7,1,CS+,left,left,left,1,1,4.85,NaN
B58,8,1,CS-,left,right,right,0,0,4.85,NaN
B58,9,1,CS+,right,right,left,1,1,6,NaN
B58,10,1,CS-,left,right,left,1,1,6,NaN
B58,11,1,CS+,left,left,right,1,1,6,NaN
B58,12,1,CS-,left,left,left,1,1,5,NaN
B58,13,1,CS-,right,left,left,1,1,6,NaN
B58,14,1,CS+,left,right,right,1,1,5,NaN
B58,15,1,CS-,right,right,left,1,1,5,NaN
B58,16,1,CS+,right,right,right,1,1,5,NaN
B58,17,1,CS-,right,right,left,1,1,4.1833,NaN
B58,18,1,CS-,right,left,right,1,1,4.1833,NaN
B58,19,1,CS-,right,left,right,NaN,NaN,NaN,NaN
B58,20,1,CS+,right,left,left,1,1,3.4833,NaN
B58,21,1,CS+,left,right,right,1,1,4.1833,NaN
B58,22,1,CS-,right,left,left,1,1,3.4833,NaN
B58,23,1,CS+,left,right,left,1,1,4.1833,NaN
B58,24,1,CS+,right,right,left,1,1,2.9167,NaN
B58,25,1,CS-,right,left,left,NaN,NaN,NaN,NaN
B58,26,1,CS-,left,left,right,1,0,3.4833,NaN
B58,27,1,CS+,left,left,left,1,1,3.4833,NaN
B58,28,1,CS+,right,left,right,1,1,2.9167,NaN
B58,29,1,CS-,left,left,right,1,1,2.9167,NaN
B58,30,1,CS+,right,left,left,1,1,2.4333,NaN
B58,31,1,CS-,left,right,left,1,1,2.9167,NaN
B58,32,1,CS+,right,right,right,0,0,2.4333,NaN
B58,33,2,CS-,right,left,right,1,1,3.3833,NaN
B58,34,2,CS+,right,left,right,1,1,3.3833,NaN
B58,35,2,CS+,right,left,left,1,1,2.8167,NaN
B58,36,2,CS-,left,right,right,1,1,2.4333,NaN
B58,37,2,CS+,right,right,left,0,1,2.8167,NaN
B58,38,2,CS-,left,left,left,1,1,2.4333,NaN
B58,39,2,CS-,right,right,left,1,1,3.9167,NaN
B58,40,2,CS+,left,left,left,1,1,2.0333,NaN
B58,41,2,CS+,left,left,right,1,1,2.0333,NaN
B58,42,2,CS-,left,right,right,0,1,1.7,NaN
B58,43,2,CS+,left,right,right,1,1,2.35,NaN
B58,44,2,CS-,right,right,right,1,1,3.9167,NaN
B58,45,2,CS-,left,left,right,1,0,2.35,NaN
B58,46,2,CS+,right,right,right,1,1,3.2667,NaN
B58,47,2,CS+,left,left,right,1,0,1.9667,NaN
B58,48,2,CS-,right,right,left,1,1,3.2667,NaN
B58,49,2,CS-,right,left,left,1,1,2.7333,NaN
B58,50,2,CS+,left,right,left,0,1,1.9667,NaN
B58,51,2,CS-,left,left,left,0,0,2.7333,NaN
B58,52,2,CS+,right,right,left,1,1,2.7333,NaN
B58,53,2,CS-,left,right,left,1,1,3.7833,NaN
B58,54,2,CS-,left,right,left,NaN,NaN,NaN,NaN
B58,55,2,CS+,right,right,right,1,1,2.2667,NaN
B58,56,2,CS-,right,right,right,0,1,2.2667,NaN
B58,57,2,CS-,left,left,left,NaN,NaN,NaN,NaN
B58,58,2,CS-,right,left,left,1,1,3.1667,NaN
B58,59,2,CS+,right,left,right,1,1,3.1667,NaN
B58,60,2,CS+,right,left,left,1,1,2.6333,NaN
B58,61,2,CS-,left,left,right,1,1,3.7833,NaN
B58,62,2,CS-,right,left,right,1,1,2.6333,NaN
B58,63,2,CS+,right,left,right,1,1,2.2,NaN
B58,64,2,CS+,left,right,left,0,1,3.1667,NaN
B58,65,3,CS-,left,right,left,1,1,4.3833,NaN
B58,66,3,CS+,left,left,left,1,1,4.3833,NaN
B58,67,3,CS-,right,left,right,1,1,2.2,NaN
B58,68,3,CS+,left,right,right,1,1,3.6667,NaN
B58,69,3,CS+,right,right,right,0,0,1.8333,NaN
B58,70,3,CS-,left,left,right,1,1,3.6667,NaN
B58,71,3,CS+,right,left,right,1,1,2.55,NaN
B58,72,3,CS-,right,left,left,1,0,2.55,NaN
B58,73,3,CS+,left,left,right,1,1,3.05,NaN
B58,74,3,CS-,left,left,left,1,1,3.05,NaN
B58,75,3,CS+,left,right,left,1,1,2.55,NaN
B58,76,3,CS-,left,right,right,1,1,2.55,NaN
B58,77,3,CS+,left,left,left,1,1,2.1333,NaN
B58,78,3,CS-,left,right,right,1,1,2.1333,NaN
B58,79,3,CS-,right,right,left,1,0,2.1333,NaN
B58,80,3,CS-,left,right,left,NaN,NaN,NaN,NaN
B58,81,3,CS+,left,right,left,1,1,1.7833,NaN
B58,82,3,CS+,right,right,left,1,1,2.1333,NaN
B58,83,3,CS-,right,right,right,1,1,1.7833,NaN
B58,84,3,CS+,left,left,left,1,1,1.7833,NaN
B58,85,3,CS-,left,left,right,1,1,1.4833,NaN
B58,86,3,CS-,right,left,left,1,1,1.7833,NaN
B58,87,3,CS+,left,left,right,1,1,1.4833,NaN
B58,88,3,CS-,left,left,left,NaN,NaN,NaN,NaN
B58,89,3,CS-,left,right,left,1,1,1.2333,NaN
B58,90,3,CS+,right,left,right,1,1,1.4833,NaN
B58,91,3,CS-,right,right,right,1,1,1.4833,NaN
B58,92,3,CS+,left,right,right,1,1,1.2333,NaN
B58,93,3,CS+,left,right,right,0,1,1.0333,NaN
B58,94,3,CS-,right,left,right,1,1,1.2333,NaN
B58,95,3,CS+,right,left,left,1,1,1.2333,NaN
B58,96,3,CS-,right,right,left,1,1,1.0333,NaN
B58,97,4,CS-,left,left,left,1,1,1.4333,NaN
B58,98,4,CS+,right,right,right,1,0,1.0333,NaN
B58,99,4,CS+,right,right,left,1,1,1,NaN
B58,100,4,CS-,right,left,right,1,0,1,NaN
B58,101,4,CS-,left,right,left,1,1,1.4333,NaN
B58,102,4,CS+,right,left,left,1,1,1,NaN
B58,103,4,CS+,left,right,left,1,1,1.2,NaN
B58,104,4,CS-,right,right,right,1,1,1,NaN
B58,105,4,CS+,left,right,right,1,0,1.2,NaN
B58,106,4,CS+,left,left,right,1,1,1,NaN
B58,107,4,CS-,right,left,left,1,1,1,NaN
B58,108,4,CS+,right,left,right,1,1,1,NaN
B58,109,4,CS-,right,right,left,NaN,NaN,NaN,NaN
B58,110,4,CS+,left,right,right,0,0,1,NaN
B58,111,4,CS-,left,left,left,1,1,1.3833,NaN
B58,112,4,CS-,right,right,right,1,1,1,NaN
B58,113,4,CS-,right,right,left,NaN,NaN,NaN,NaN
B58,114,4,CS+,right,left,right,1,1,1,NaN
B58,115,4,CS-,left,right,right,1,1,1.3833,NaN
B58,116,4,CS+,left,left,left,0,0,1.1667,NaN
B58,117,4,CS-,left,right,right,1,1,1.6167,NaN
B58,118,4,CS-,right,left,right,1,0,1,NaN
B58,119,4,CS+,right,left,left,0,1,1,NaN
B58,120,4,CS-,right,right,left,1,0,1.3833,NaN
B58,121,4,CS+,left,left,left,1,1,1.6167,NaN
B58,122,4,CS-,right,right,left,0,1,1.3833,NaN
B58,123,4,CS-,left,right,left,0,1,1.35,NaN
