ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B32,1,1,CS-,right,right,left,1,1,6,NaN
B32,2,1,CS+,left,right,left,1,0,6,NaN
B32,3,1,CS-,left,left,right,0,0,5,NaN
B32,4,1,CS+,right,left,left,1,1,5,NaN
B32,5,1,CS-,left,right,right,0,0,6,NaN
B32,6,1,CS+,left,left,right,1,0,6,NaN
B32,7,1,CS-,left,right,right,0,0,6,NaN
B32,8,1,CS+,left,left,left,0,0,6,NaN
B32,9,1,CS-,left,left,left,1,1,6,NaN
B32,10,1,CS+,right,right,right,1,1,4.1833,NaN
B32,11,1,CS-,right,left,right,1,1,3.4833,NaN
B32,12,1,CS+,right,right,right,1,1,2.9167,NaN
B32,13,1,CS-,left,left,right,0,0,6,NaN
B32,14,1,CS+,right,left,left,1,1,2.4333,NaN
B32,15,1,CS-,right,right,right,1,1,2.0333,NaN
B32,16,1,CS+,left,right,right,1,0,6,NaN
B32,17,1,CS-,left,right,left,0,1,6,NaN
B32,18,1,CS+,left,right,right,0,0,6,NaN
B32,19,1,CS+,left,left,right,1,1,6,NaN
B32,20,1,CS-,left,left,left,0,0,6,NaN
B32,21,1,CS-,left,right,right,NaN,NaN,NaN,NaN
B32,22,1,CS+,left,left,left,0,1,6,NaN
B32,23,1,CS-,right,right,left,NaN,NaN,NaN,NaN
B32,24,1,CS-,right,right,right,1,1,1.7,NaN
B32,25,1,CS-,right,left,right,1,1,1.4167,NaN
B32,26,1,CS+,right,left,right,1,1,1.1833,NaN
B32,27,1,CS-,right,right,left,1,1,1,NaN
B32,28,1,CS+,right,right,left,1,1,1,NaN
B32,29,1,CS+,left,right,left,1,1,6,NaN
B32,30,1,CS-,right,left,left,1,1,1,NaN
B32,31,1,CS+,right,right,left,1,1,1,NaN
B32,32,1,CS-,left,right,left,1,1,6,NaN
B32,33,2,CS+,right,left,right,1,1,1,NaN
B32,34,2,CS-,right,left,left,1,1,1,NaN
B32,35,2,CS+,left,right,left,0,1,5,NaN
B32,36,2,CS+,left,left,right,1,1,6,NaN
B32,37,2,CS-,right,left,left,1,1,1,NaN
B32,38,2,CS+,left,left,left,1,0,6,NaN
B32,39,2,CS-,left,right,right,1,0,5,NaN
B32,40,2,CS-,left,right,left,0,0,5,NaN
B32,41,2,CS+,right,left,right,1,1,1,NaN
B32,42,2,CS-,right,left,left,NaN,NaN,NaN,NaN
B32,43,2,CS-,left,left,left,1,0,6,NaN
B32,44,2,CS-,right,right,left,1,1,1,NaN
B32,45,2,CS+,right,left,left,1,1,1,NaN
B32,46,2,CS+,right,left,left,1,1,1,NaN
B32,47,2,CS-,left,left,right,1,1,6,NaN
B32,48,2,CS+,right,left,right,1,1,1,NaN
B32,49,2,CS-,right,right,right,1,1,1,NaN
B32,50,2,CS+,left,right,right,1,1,5,NaN
B32,51,2,CS-,right,right,left,1,1,1,NaN
B32,52,2,CS-,right,right,left,NaN,NaN,NaN,NaN
B32,53,2,CS+,left,left,right,1,1,5,NaN
B32,54,2,CS-,right,left,right,1,1,1,NaN
B32,55,2,CS+,right,right,left,1,1,1,NaN
B32,56,2,CS+,right,right,left,1,1,1,NaN
B32,57,2,CS-,right,left,left,1,1,1,NaN
B32,58,2,CS+,right,right,right,1,1,1,NaN
B32,59,2,CS-,left,left,right,1,1,4.1833,NaN
B32,60,2,CS+,left,right,left,0,1,4.1833,NaN
B32,61,2,CS-,left,left,left,0,1,5.8,NaN
B32,62,2,CS-,right,right,right,1,1,1,NaN
B32,63,2,CS+,left,right,right,1,0,6,NaN
B32,64,2,CS-,left,right,right,0,1,6,NaN
B32,65,3,CS-,left,right,left,0,0,6,NaN
B32,66,3,CS+,right,right,right,1,1,1,NaN
B32,67,3,CS-,right,left,right,1,1,1,NaN
B32,68,3,CS+,left,left,left,0,0,6,NaN
B32,69,3,CS+,left,left,right,1,1,6,NaN
B32,70,3,CS-,right,right,right,1,1,1,NaN
