ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B23,1,1,CS-,right,left,left,1,1,6,NaN
B23,2,1,CS-,right,right,right,1,1,5,NaN
B23,3,1,CS+,left,left,right,1,1,6,NaN
B23,4,1,CS-,right,right,right,1,1,4.1833,NaN
B23,5,1,CS+,left,right,left,1,1,5,NaN
B23,6,1,CS+,left,left,left,1,1,4.1833,NaN
B23,7,1,CS-,right,right,left,1,1,3.4833,NaN
B23,8,1,CS-,left,right,right,1,1,3.4833,NaN
B23,9,1,CS+,right,left,right,1,1,2.9167,NaN
B23,10,1,CS-,left,left,left,1,1,2.9167,NaN
B23,11,1,CS+,left,right,left,1,1,2.4333,NaN
B23,12,1,CS-,left,right,left,1,1,2.0333,NaN
B23,13,1,CS+,right,right,left,1,1,2.4333,NaN
B23,14,1,CS+,right,right,left,1,1,2.0333,NaN
B23,15,1,CS-,right,left,left,1,1,1.7,NaN
B23,16,1,CS-,right,left,right,NaN,NaN,NaN,NaN
B23,17,1,CS-,left,right,left,NaN,NaN,NaN,NaN
B23,18,1,CS+,right,left,left,1,0,1.4167,NaN
B23,19,1,CS-,right,right,left,0,1,1.1833,NaN
B23,20,1,CS+,right,right,right,1,1,1.6333,NaN
B23,21,1,CS-,left,right,left,1,1,1.7,NaN
B23,22,1,CS-,left,left,right,1,1,1.4167,NaN
B23,23,1,CS+,right,right,right,1,1,1.6333,NaN
B23,24,1,CS-,left,right,right,1,1,1.1833,NaN
B23,25,1,CS-,left,left,left,1,1,1,NaN
B23,26,1,CS+,left,right,right,1,1,1,NaN
B23,27,1,CS+,right,left,left,0,1,1.3667,NaN
B23,28,1,CS-,right,left,right,1,1,1.9,NaN
B23,29,1,CS+,right,left,right,1,1,1.9,NaN
B23,30,1,CS+,left,left,right,1,1,1,NaN
B23,31,1,CS-,right,left,right,1,1,1.5833,NaN
B23,32,1,CS-,left,left,right,1,0,1,NaN
B23,33,2,CS+,left,right,right,1,1,1,NaN
B23,34,2,CS+,left,left,left,1,1,1,NaN
B23,35,2,CS+,left,left,right,0,0,1,NaN
B23,36,2,CS-,left,right,left,1,0,1.3833,NaN
B23,37,2,CS-,left,left,left,1,1,1.3833,NaN
B23,38,2,CS+,right,right,right,1,1,1.5833,NaN
B23,39,2,CS+,left,right,left,1,1,1.1667,NaN
B23,40,2,CS-,left,left,right,0,1,1.1667,NaN
B23,41,2,CS+,left,left,left,1,1,1.6167,NaN
B23,42,2,CS-,left,left,left,NaN,NaN,NaN,NaN
B23,43,2,CS+,right,left,right,1,1,1.3167,NaN
B23,44,2,CS-,right,right,left,1,0,1.3167,NaN
B23,45,2,CS+,left,right,right,1,1,1.6167,NaN
B23,46,2,CS-,left,right,right,1,1,1.35,NaN
B23,47,2,CS-,left,left,left,1,1,1.35,NaN
B23,48,2,CS+,left,left,right,1,1,1.1167,NaN
B23,49,2,CS-,right,right,right,1,1,1.1,NaN
B23,50,2,CS-,left,right,left,1,1,1.1167,NaN
B23,51,2,CS-,right,left,left,NaN,NaN,NaN,NaN
B23,52,2,CS+,right,left,left,1,1,1.1,NaN
B23,53,2,CS-,left,left,right,1,1,1,NaN
B23,54,2,CS+,right,right,left,1,1,1,NaN
B23,55,2,CS+,right,right,left,1,1,1,NaN
B23,56,2,CS-,left,right,right,1,1,1,NaN
B23,57,2,CS-,right,right,left,1,1,1,NaN
B23,58,2,CS+,left,right,right,1,1,1,NaN
B23,59,2,CS-,right,left,left,0,1,1,NaN
B23,60,2,CS+,right,left,right,1,1,1.3833,NaN
B23,61,2,CS+,right,right,right,1,1,1.3833,NaN
B23,62,2,CS-,right,right,right,1,1,1.1667,NaN
B23,63,2,CS-,right,left,left,1,0,1.1667,NaN
B23,64,2,CS+,left,right,left,1,1,1,NaN
B23,65,3,CS+,left,left,left,1,0,1,NaN
B23,66,3,CS-,right,left,right,1,1,1,NaN
B23,67,3,CS+,right,left,left,1,1,1,NaN
B23,68,3,CS-,right,left,right,1,1,1,NaN
B23,69,3,CS+,left,right,left,1,1,1,NaN
B23,70,3,CS-,right,left,left,1,1,1,NaN
B23,71,3,CS+,right,left,right,1,1,1,NaN
B23,72,3,CS-,left,right,right,1,1,1,NaN
B23,73,3,CS+,right,right,right,1,1,1,NaN
B23,74,3,CS-,left,right,left,1,1,1,NaN
B23,75,3,CS+,right,left,left,0,1,1,NaN
B23,76,3,CS-,left,right,left,1,1,1,NaN
B23,77,3,CS-,right,right,right,1,1,1.3833,NaN
B23,78,3,CS+,left,left,left,1,1,1,NaN
B23,79,3,CS-,left,left,left,NaN,NaN,NaN,NaN
B23,80,3,CS-,left,left,right,1,1,1,NaN
B23,81,3,CS-,left,left,left,1,1,1,NaN
B23,82,3,CS+,left,right,right,1,1,1,NaN
B23,83,3,CS-,right,right,right,1,1,1.3833,NaN
B23,84,3,CS+,left,left,right,1,1,1,NaN
B23,85,3,CS-,right,left,right,1,1,1.1667,NaN
B23,86,3,CS+,left,right,left,1,1,1,NaN
B23,87,3,CS+,right,left,left,1,1,1.1667,NaN
B23,88,3,CS-,left,right,right,1,1,1,NaN
B23,89,3,CS-,left,left,right,1,1,1,NaN
B23,90,3,CS+,left,left,right,1,1,1,NaN
B23,91,3,CS-,right,left,left,0,1,1,NaN
B23,92,3,CS+,right,left,right,1,1,1.3833,NaN
B23,93,3,CS-,right,right,left,NaN,NaN,NaN,NaN
B23,94,3,CS-,right,left,right,1,0,1.3833,NaN
B23,95,3,CS+,left,left,left,1,1,1,NaN
B23,96,3,CS+,right,right,left,1,1,1.1667,NaN
B23,97,4,CS-,left,left,left,1,1,1,NaN
B23,98,4,CS+,right,right,right,1,0,1.1667,NaN
B23,99,4,CS+,left,right,right,1,1,1,NaN
