ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B60,1,1,CS+,right,left,right,1,1,6,NaN
B60,2,1,CS-,right,left,left,0,0,5,NaN
B60,3,1,CS+,left,right,left,1,1,6,NaN
B60,4,1,CS-,right,right,right,0,1,6,NaN
B60,5,1,CS+,left,right,right,1,1,5,NaN
B60,6,1,CS-,left,right,right,0,1,4.1833,NaN
B60,7,1,CS+,left,right,right,1,1,5.8,NaN
B60,8,1,CS-,right,left,right,0,1,6,NaN
B60,9,1,CS-,right,left,right,NaN,NaN,NaN,NaN
B60,10,1,CS-,right,left,left,0,0,6,NaN
B60,11,1,CS+,right,right,right,1,1,6,NaN
B60,12,1,CS+,left,left,right,1,1,5.8,NaN
B60,13,1,CS-,left,left,left,0,0,4.85,NaN
B60,14,1,CS+,left,right,left,1,1,6,NaN
B60,15,1,CS+,right,right,left,1,1,6,NaN
B60,16,1,CS-,right,left,right,1,1,5,NaN
B60,17,1,CS+,right,left,left,1,1,5,NaN
B60,18,1,CS+,right,right,left,1,1,4.1833,NaN
B60,19,1,CS-,left,left,left,0,0,6,NaN
B60,20,1,CS-,left,left,right,0,1,6,NaN
B60,21,1,CS+,left,left,left,1,1,6,NaN
B60,22,1,CS-,left,right,left,NaN,NaN,NaN,NaN
B60,23,1,CS-,left,right,left,0,0,6,NaN
B60,24,1,CS-,right,right,left,0,0,4.1833,NaN
B60,25,1,CS+,right,left,left,1,0,5.8,NaN
B60,26,1,CS-,right,right,right,1,1,5.8,NaN
B60,27,1,CS+,left,left,left,1,1,6,NaN
B60,28,1,CS+,right,left,right,1,1,4.85,NaN
B60,29,1,CS-,left,right,left,1,1,6,NaN
B60,30,1,CS+,left,left,right,1,1,5,NaN
B60,31,1,CS-,left,left,right,1,1,5,NaN
B60,32,1,CS+,right,right,right,1,1,4.85,NaN
B60,33,2,CS-,right,right,left,1,1,4.05,NaN
B60,34,2,CS-,left,right,right,1,1,4.1833,NaN
B60,35,2,CS+,left,left,right,1,1,4.1833,NaN
B60,36,2,CS+,left,right,left,1,1,3.4833,NaN
B60,37,2,CS-,left,left,left,1,0,3.4833,NaN
B60,38,2,CS-,right,left,left,1,0,4.05,NaN
B60,39,2,CS+,left,right,right,1,1,2.9167,NaN
B60,40,2,CS-,left,right,left,1,1,2.9167,NaN
B60,41,2,CS+,right,right,left,1,1,3.3833,NaN
B60,42,2,CS+,left,left,right,1,1,2.4333,NaN
B60,43,2,CS-,right,right,left,1,1,3.3833,NaN
B60,44,2,CS-,right,right,left,NaN,NaN,NaN,NaN
B60,45,2,CS+,right,left,right,1,1,2.8167,NaN
B60,46,2,CS-,right,right,right,1,1,2.8167,NaN
B60,47,2,CS-,left,left,right,1,1,2.4333,NaN
B60,48,2,CS+,left,right,right,1,1,2.0333,NaN
B60,49,2,CS-,right,right,left,1,1,2.35,NaN
B60,50,2,CS+,right,right,right,1,1,2.35,NaN
B60,51,2,CS-,right,left,left,0,0,1.9667,NaN
B60,52,2,CS+,left,right,left,1,1,2.0333,NaN
B60,53,2,CS-,right,left,right,0,1,2.7333,NaN
B60,54,2,CS+,left,left,left,1,1,1.7,NaN
B60,55,2,CS-,left,left,right,1,1,1.7,NaN
B60,56,2,CS+,right,right,right,1,1,3.7833,NaN
B60,57,2,CS-,left,right,right,1,1,1.4167,NaN
B60,58,2,CS-,left,left,left,NaN,NaN,NaN,NaN
B60,59,2,CS-,right,left,right,1,1,3.7833,NaN
B60,60,2,CS+,right,left,left,1,1,3.1667,NaN
B60,61,2,CS+,right,left,left,1,1,3.1667,NaN
B60,62,2,CS-,left,right,left,1,1,1.4167,NaN
B60,63,2,CS+,left,left,left,1,0,1.1833,NaN
B60,64,2,CS-,left,right,right,1,0,1.1833,NaN
B60,65,3,CS-,right,right,right,1,1,2.6333,NaN
B60,66,3,CS+,right,left,right,1,1,2.6333,NaN
B60,67,3,CS+,right,right,left,1,1,2.2,NaN
B60,68,3,CS-,left,left,left,0,0,1,NaN
B60,69,3,CS+,left,right,right,1,0,1.3833,NaN
B60,70,3,CS-,right,left,right,1,1,2.2,NaN
B60,71,3,CS+,left,left,left,0,0,1.3833,NaN
B60,72,3,CS-,right,right,right,1,1,1.8333,NaN
B60,73,3,CS-,left,right,right,1,1,1.9333,NaN
B60,74,3,CS+,left,left,left,1,0,1.9333,NaN
B60,75,3,CS+,right,left,right,1,1,1.8333,NaN
B60,76,3,CS-,right,right,left,NaN,NaN,NaN,NaN
B60,77,3,CS-,left,right,left,1,1,1.6167,NaN
B60,78,3,CS-,right,left,left,1,1,1.5333,NaN
B60,79,3,CS+,right,right,left,1,1,1.5333,NaN
B60,80,3,CS+,left,right,right,1,1,1.6167,NaN
B60,81,3,CS-,left,left,right,1,1,1.35,NaN
B60,82,3,CS-,left,right,right,0,1,1.35,NaN
B60,83,3,CS+,right,right,left,1,1,1.2833,NaN
B60,84,3,CS-,right,right,right,1,1,1.2833,NaN
B60,85,3,CS-,right,left,left,1,1,1.0667,NaN
B60,86,3,CS-,left,left,left,NaN,NaN,NaN,NaN
B60,87,3,CS+,right,right,right,1,1,1.0667,NaN
B60,88,3,CS+,right,left,right,1,1,1,NaN
B60,89,3,CS-,right,left,right,1,1,1,NaN
B60,90,3,CS+,right,left,left,0,1,1,NaN
B60,91,3,CS+,right,right,right,1,1,1.3833,NaN
B60,92,3,CS-,right,right,left,0,0,1.3833,NaN
B60,93,3,CS+,left,left,right,1,1,1.8667,NaN
B60,94,3,CS-,left,right,left,1,1,1.8667,NaN
B60,95,3,CS-,left,left,right,1,1,1.5667,NaN
B60,96,3,CS+,left,left,right,1,1,1.5667,NaN
B60,97,4,CS-,left,left,left,1,0,1.3,NaN
B60,98,4,CS+,left,right,left,1,1,1.3,NaN
B60,99,4,CS+,right,left,left,1,0,1.9333,NaN
B60,100,4,CS-,left,left,left,1,0,1.0833,NaN
B60,101,4,CS+,left,right,left,0,0,1.0833,NaN
B60,102,4,CS-,right,right,left,1,0,1.9333,NaN
B60,103,4,CS-,left,right,left,1,1,1.5,NaN
B60,104,4,CS+,right,right,right,1,1,1.6167,NaN
B60,105,4,CS-,right,right,right,1,1,1.6167,NaN
B60,106,4,CS-,left,right,right,1,1,1.5,NaN
B60,107,4,CS+,left,right,left,1,1,1.2667,NaN
B60,108,4,CS+,left,left,left,0,0,1.2667,NaN
B60,109,4,CS-,left,left,right,1,1,1.75,NaN
B60,110,4,CS-,right,right,left,1,0,1.35,NaN
B60,111,4,CS+,right,right,left,1,1,1.35,NaN
B60,112,4,CS+,left,right,left,1,1,1.75,NaN
B60,113,4,CS-,right,left,left,1,0,1.1167,NaN
B60,114,4,CS+,right,left,right,1,1,1.1167,NaN
B60,115,4,CS-,right,left,left,NaN,NaN,NaN,NaN
B60,116,4,CS-,right,right,right,0,1,1,NaN
B60,117,4,CS+,left,right,right,0,1,1.4667,NaN
B60,118,4,CS-,right,left,left,0,0,1.3833,NaN
B60,119,4,CS+,left,right,right,1,1,2.0333,NaN
B60,120,4,CS+,right,right,right,1,1,1.9333,NaN
B60,121,4,CS-,right,left,right,0,1,1.9333,NaN
B60,122,4,CS-,left,right,left,NaN,NaN,NaN,NaN
B60,123,4,CS+,right,left,right,1,1,2.6833,NaN
B60,124,4,CS+,right,right,left,1,1,2.6833,NaN
B60,125,4,CS-,right,left,right,1,1,2.2333,NaN
B60,126,4,CS+,right,left,left,1,1,2.2333,NaN
B60,127,4,CS-,left,left,left,1,0,2.0333,NaN
B60,128,4,CS-,left,right,right,1,1,1.7,NaN
B60,129,5,CS+,left,left,left,1,1,1.7,NaN
B60,130,5,CS-,left,left,left,1,1,1.4167,NaN
B60,131,5,CS+,right,left,left,1,1,1.8667,NaN
B60,132,5,CS-,right,right,left,1,1,1.8667,NaN
B60,133,5,CS+,left,left,right,1,1,1.4167,NaN
B60,134,5,CS+,left,left,right,1,1,1.1833,NaN
B60,135,5,CS-,left,left,right,1,1,1.1833,NaN
B60,136,5,CS-,left,right,left,1,1,1,NaN
