ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B48,1,1,CS+,right,left,right,1,1,6,NaN
B48,2,1,CS-,left,left,left,1,1,6,NaN
B48,3,1,CS+,left,left,left,1,1,5,NaN
B48,4,1,CS-,right,left,right,1,1,5,NaN
B48,5,1,CS+,right,left,right,1,1,4.1833,NaN
B48,6,1,CS-,left,left,right,1,0,4.1833,NaN
B48,7,1,CS-,left,right,right,1,1,3.4833,NaN
B48,8,1,CS+,right,right,left,1,1,3.4833,NaN
B48,9,1,CS-,right,left,left,1,1,2.9167,NaN
B48,10,1,CS+,left,right,left,0,0,2.9167,NaN
B48,11,1,CS+,right,left,left,1,1,2.4333,NaN
B48,12,1,CS-,left,right,left,1,1,4.05,NaN
B48,13,1,CS+,left,right,left,1,1,4.05,NaN
B48,14,1,CS-,right,right,left,0,1,2.0333,NaN
B48,15,1,CS+,right,right,left,0,0,2.8167,NaN
B48,16,1,CS-,left,right,left,1,1,3.3833,NaN
B48,17,1,CS-,left,left,right,1,1,3.3833,NaN
B48,18,1,CS+,left,left,right,1,1,2.8167,NaN
B48,19,1,CS+,left,left,right,1,1,2.8167,NaN
B48,20,1,CS-,left,left,right,NaN,NaN,NaN,NaN
B48,21,1,CS-,right,right,right,1,1,3.9167,NaN
B48,22,1,CS+,left,left,left,1,1,2.35,NaN
B48,23,1,CS-,left,right,left,NaN,NaN,NaN,NaN
B48,24,1,CS-,left,left,left,1,1,2.35,NaN
B48,25,1,CS+,right,right,right,1,1,3.9167,NaN
B48,26,1,CS-,left,right,right,1,1,1.9667,NaN
B48,27,1,CS+,left,right,right,0,0,1.9667,NaN
B48,28,1,CS-,right,left,right,1,1,3.2667,NaN
B48,29,1,CS-,right,right,right,1,1,3.2667,NaN
B48,30,1,CS+,left,right,right,1,1,2.7333,NaN
B48,31,1,CS-,right,right,left,0,1,2.7333,NaN
B48,32,1,CS-,right,left,left,1,1,3.7833,NaN
B48,33,2,CS+,right,right,right,0,0,3.7833,NaN
B48,34,2,CS+,right,left,left,1,1,5.2667,NaN
B48,35,2,CS-,left,right,right,1,1,2.7333,NaN
B48,36,2,CS+,left,left,left,1,1,2.2667,NaN
B48,37,2,CS+,left,left,left,1,1,2.2667,NaN
B48,38,2,CS-,right,right,right,1,1,5.2667,NaN
B48,39,2,CS+,left,left,right,0,0,1.9,NaN
B48,40,2,CS+,right,left,right,1,1,4.3833,NaN
B48,41,2,CS-,right,left,left,1,1,4.3833,NaN
B48,42,2,CS-,left,right,left,1,0,2.6333,NaN
B48,43,2,CS+,left,right,left,1,1,2.6333,NaN
B48,44,2,CS-,right,left,right,1,1,3.6667,NaN
B48,45,2,CS-,right,right,right,1,1,3.6667,NaN
B48,46,2,CS+,left,right,left,1,1,2.2,NaN
B48,47,2,CS+,right,right,right,1,1,3.05,NaN
B48,48,2,CS-,right,right,left,1,1,3.05,NaN
B48,49,2,CS+,right,left,right,1,1,2.55,NaN
B48,50,2,CS-,right,left,right,1,1,2.55,NaN
B48,51,2,CS+,right,right,right,1,0,2.1333,NaN
B48,52,2,CS+,right,right,left,0,0,2.1333,NaN
B48,53,2,CS-,left,left,right,1,0,2.2,NaN
B48,54,2,CS-,right,right,left,NaN,NaN,NaN,NaN
B48,55,2,CS-,left,right,right,1,1,1.8333,NaN
B48,56,2,CS+,right,left,left,1,1,2.9667,NaN
B48,57,2,CS-,left,right,left,1,1,1.8333,NaN
B48,58,2,CS-,left,left,right,1,1,1.5333,NaN
B48,59,2,CS+,left,right,right,1,0,1.5333,NaN
B48,60,2,CS-,right,right,left,1,0,2.9667,NaN
B48,61,2,CS-,right,left,left,NaN,NaN,NaN,NaN
B48,62,2,CS+,left,right,right,0,0,1.2833,NaN
B48,63,2,CS-,left,left,left,1,1,1.7833,NaN
B48,64,2,CS+,right,left,left,0,0,2.4667,NaN
B48,65,3,CS+,left,left,right,1,1,1.7833,NaN
B48,66,3,CS-,left,left,left,1,1,1.4833,NaN
B48,67,3,CS+,right,right,left,1,1,3.4333,NaN
B48,68,3,CS-,right,left,left,1,1,3.4333,NaN
B48,69,3,CS-,right,left,right,1,1,2.8667,NaN
B48,70,3,CS-,left,right,right,1,1,1.4833,NaN
B48,71,3,CS+,left,left,right,1,0,1.2333,NaN
B48,72,3,CS+,right,left,right,1,1,2.8667,NaN
B48,73,3,CS-,right,left,right,1,0,2.3833,NaN
B48,74,3,CS+,right,left,right,1,1,2.3833,NaN
B48,75,3,CS-,left,left,left,NaN,NaN,NaN,NaN
