ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B7,1,1,CS-,left,left,right,1,0,6,NaN
B7,2,1,CS+,left,right,left,1,1,5,NaN
B7,3,1,CS-,left,right,left,0,0,4.1833,NaN
B7,4,1,CS-,right,left,left,1,1,6,NaN
B7,5,1,CS+,left,right,right,0,1,5.8,NaN
B7,6,1,CS+,right,right,right,0,1,5,NaN
B7,7,1,CS-,right,left,right,1,1,6,NaN
B7,8,1,CS-,left,right,right,0,1,6,NaN
B7,9,1,CS-,left,left,right,NaN,NaN,NaN,NaN
B7,10,1,CS+,left,left,left,1,1,6,NaN
B7,11,1,CS-,right,right,right,0,1,6,NaN
B7,12,1,CS+,left,left,right,0,0,6,NaN
B7,13,1,CS-,right,right,left,NaN,NaN,NaN,NaN
B7,14,1,CS-,right,right,left,1,1,6,NaN
B7,15,1,CS+,right,right,left,1,1,6,NaN
B7,16,1,CS-,right,right,left,0,1,5,NaN
B7,17,1,CS+,right,left,left,1,0,6,NaN
B7,18,1,CS-,left,left,right,1,1,6,NaN
B7,19,1,CS+,left,right,right,1,0,6,NaN
B7,20,1,CS+,left,left,right,1,0,5,NaN
B7,21,1,CS-,left,left,left,0,0,5,NaN
B7,22,1,CS+,left,left,left,1,1,6,NaN
B7,23,1,CS+,right,left,right,0,0,6,NaN
B7,24,1,CS-,left,left,left,1,0,6,NaN
B7,25,1,CS-,left,right,right,0,1,5,NaN
B7,26,1,CS+,left,right,left,0,0,6,NaN
B7,27,1,CS+,right,right,right,1,1,6,NaN
B7,28,1,CS-,right,left,left,1,0,6,NaN
B7,29,1,CS+,right,left,left,1,1,5,NaN
B7,30,1,CS-,right,right,right,1,0,5,NaN
B7,31,1,CS-,left,right,left,0,0,6,NaN
B7,32,1,CS+,right,right,left,0,0,4.1833,NaN
B7,33,2,CS-,right,left,right,1,1,5.8,NaN
B7,34,2,CS+,right,left,right,1,1,5.8,NaN
B7,35,2,CS-,left,right,left,0,1,6,NaN
B7,36,2,CS-,left,left,left,0,1,6,NaN
B7,37,2,CS+,left,left,right,1,1,6,NaN
B7,38,2,CS-,left,right,left,1,0,6,NaN
B7,39,2,CS-,left,right,right,1,1,5,NaN
B7,40,2,CS+,left,right,left,0,0,5,NaN
B7,41,2,CS+,left,right,right,1,1,6,NaN
B7,42,2,CS-,right,right,left,0,0,4.85,NaN
B7,43,2,CS-,left,right,left,NaN,NaN,NaN,NaN
B7,44,2,CS-,right,right,left,1,1,6,NaN
B7,45,2,CS+,left,left,right,1,1,6,NaN
B7,46,2,CS+,right,right,right,1,1,6,NaN
B7,47,2,CS-,right,left,left,1,0,5,NaN
