ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B57,1,1,CS+,left,right,left,1,1,6,NaN
B57,2,1,CS-,right,right,right,1,1,6,NaN
B57,3,1,CS+,left,right,right,1,0,5,NaN
B57,4,1,CS-,right,right,left,1,1,5,NaN
B57,5,1,CS+,right,right,right,0,1,4.1833,NaN
B57,6,1,CS-,left,right,right,0,0,4.1833,NaN
B57,7,1,CS-,right,right,left,0,1,5.8,NaN
B57,8,1,CS+,left,right,right,1,1,5.8,NaN
B57,9,1,CS-,left,left,right,1,0,5.8,NaN
B57,10,1,CS+,right,left,left,1,1,6,NaN
B57,11,1,CS+,left,right,left,1,0,4.85,NaN
B57,12,1,CS-,right,left,left,1,1,6,NaN
B57,13,1,CS+,left,left,left,0,0,4.85,NaN
B57,14,1,CS-,left,right,left,0,1,6,NaN
B57,15,1,CS+,left,left,left,1,1,6,NaN
B57,16,1,CS-,right,right,right,NaN,NaN,NaN,NaN
B57,17,1,CS-,right,left,right,1,0,5,NaN
B57,18,1,CS-,left,left,left,NaN,NaN,NaN,NaN
B57,19,1,CS+,right,left,left,1,1,5,NaN
B57,20,1,CS+,right,left,right,1,1,4.1833,NaN
B57,21,1,CS-,right,left,right,1,1,4.1833,NaN
B57,22,1,CS+,right,right,left,1,1,3.4833,NaN
B57,23,1,CS-,left,left,left,0,1,6,NaN
B57,24,1,CS+,left,left,right,1,1,6,NaN
B57,25,1,CS-,left,left,right,0,1,6,NaN
B57,26,1,CS-,left,right,left,1,1,6,NaN
B57,27,1,CS+,left,left,right,1,1,6,NaN
B57,28,1,CS+,right,right,right,1,1,3.4833,NaN
B57,29,1,CS-,left,right,right,1,1,5,NaN
B57,30,1,CS+,right,left,right,1,1,2.9167,NaN
B57,31,1,CS-,right,right,right,1,0,2.9167,NaN
B57,32,1,CS+,right,right,left,1,1,2.4333,NaN
B57,33,2,CS-,right,left,left,1,0,2.4333,NaN
B57,34,2,CS-,left,left,left,1,1,5,NaN
B57,35,2,CS-,right,right,right,0,1,2.0333,NaN
B57,36,2,CS+,left,left,left,1,1,4.1833,NaN
B57,37,2,CS-,left,left,right,0,1,4.1833,NaN
B57,38,2,CS+,left,left,right,1,1,5.8,NaN
B57,39,2,CS+,left,right,right,1,1,5.8,NaN
B57,40,2,CS-,right,left,left,1,1,2.8167,NaN
B57,41,2,CS+,left,right,left,1,1,4.85,NaN
B57,42,2,CS+,right,right,right,1,1,2.8167,NaN
B57,43,2,CS-,right,right,left,1,1,2.35,NaN
B57,44,2,CS+,right,left,left,1,1,2.35,NaN
B57,45,2,CS-,left,right,left,1,1,4.85,NaN
B57,46,2,CS+,right,right,left,1,1,1.9667,NaN
B57,47,2,CS+,left,right,left,1,1,4.05,NaN
B57,48,2,CS-,right,left,left,NaN,NaN,NaN,NaN
