ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B44,1,1,CS+,right,left,right,1,1,6,NaN
B44,2,1,CS-,right,left,right,1,1,5,NaN
B44,3,1,CS+,left,left,left,1,1,6,NaN
B44,4,1,CS-,left,left,right,1,1,5,NaN
B44,5,1,CS+,right,left,right,1,1,4.1833,NaN
B44,6,1,CS+,right,left,left,0,1,3.4833,NaN
B44,7,1,CS-,right,right,right,1,1,4.85,NaN
B44,8,1,CS+,left,left,right,1,1,4.1833,NaN
B44,9,1,CS-,left,left,right,1,1,3.4833,NaN
B44,10,1,CS-,left,right,right,1,1,2.9167,NaN
B44,11,1,CS+,right,right,left,0,1,4.85,NaN
B44,12,1,CS-,right,left,right,NaN,NaN,NaN,NaN
B44,13,1,CS-,left,right,left,1,0,2.4333,NaN
B44,14,1,CS-,left,right,left,1,1,2.0333,NaN
B44,15,1,CS+,left,left,right,1,1,1.7,NaN
B44,16,1,CS+,left,left,left,1,0,1.4167,NaN
B44,17,1,CS-,right,left,left,NaN,NaN,NaN,NaN
B44,18,1,CS-,right,left,left,1,1,6,NaN
B44,19,1,CS+,left,right,right,1,1,1.1833,NaN
B44,20,1,CS+,left,right,left,1,1,1,NaN
B44,21,1,CS-,left,right,right,1,1,1,NaN
B44,22,1,CS-,left,left,left,1,1,1,NaN
B44,23,1,CS+,right,left,left,1,1,6,NaN
B44,24,1,CS-,right,right,left,1,1,5,NaN
B44,25,1,CS-,right,left,left,1,1,5,NaN
B44,26,1,CS+,right,right,left,1,1,4.1833,NaN
B44,27,1,CS-,right,right,left,1,1,4.1833,NaN
B44,28,1,CS+,right,right,right,1,1,3.4833,NaN
B44,29,1,CS-,right,right,right,1,1,3.4833,NaN
B44,30,1,CS+,right,right,right,1,1,2.9167,NaN
B44,31,1,CS+,left,right,left,1,1,1,NaN
B44,32,1,CS-,left,left,left,1,1,1,NaN
B44,33,2,CS-,right,left,right,0,1,2.9167,NaN
B44,34,2,CS+,left,right,right,0,1,1,NaN
B44,35,2,CS+,left,left,left,1,0,1.3833,NaN
B44,36,2,CS-,right,left,right,1,1,4.05,NaN
B44,37,2,CS+,left,right,right,1,1,1.3833,NaN
B44,38,2,CS-,left,right,left,1,1,1.1667,NaN
B44,39,2,CS-,right,right,right,1,1,4.05,NaN
B44,40,2,CS+,left,right,left,1,1,1.1667,NaN
B44,41,2,CS-,right,left,left,1,1,3.3833,NaN
B44,42,2,CS+,right,left,left,1,1,3.3833,NaN
B44,43,2,CS-,left,left,left,1,1,1,NaN
B44,44,2,CS+,left,left,right,1,1,1,NaN
B44,45,2,CS+,left,left,left,0,1,1,NaN
B44,46,2,CS-,right,left,right,1,1,2.8167,NaN
