ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B38,1,1,CS-,left,right,left,1,1,6,NaN
B38,2,1,CS-,left,right,left,1,1,5,NaN
B38,3,1,CS+,right,left,right,1,1,6,NaN
B38,4,1,CS-,right,right,right,1,1,5,NaN
B38,5,1,CS+,right,right,right,1,1,4.1833,NaN
B38,6,1,CS-,right,left,left,0,0,3.4833,NaN
B38,7,1,CS-,left,right,right,1,1,4.1833,NaN
B38,8,1,CS+,right,right,left,1,1,4.85,NaN
B38,9,1,CS+,left,right,right,1,1,3.4833,NaN
B38,10,1,CS-,right,left,right,1,1,4.85,NaN
B38,11,1,CS+,left,left,right,1,1,2.9167,NaN
B38,12,1,CS-,right,right,right,1,0,4.05,NaN
B38,13,1,CS+,left,right,left,1,1,2.4333,NaN
B38,14,1,CS-,right,right,left,1,1,4.05,NaN
B38,15,1,CS-,left,right,right,NaN,NaN,NaN,NaN
B38,16,1,CS-,left,left,right,1,1,2.0333,NaN
B38,17,1,CS+,right,right,left,1,1,3.3833,NaN
B38,18,1,CS-,right,left,left,NaN,NaN,NaN,NaN
B38,19,1,CS+,right,left,right,1,1,3.3833,NaN
B38,20,1,CS-,right,right,left,0,0,2.8167,NaN
B38,21,1,CS+,left,right,left,0,0,1.7,NaN
B38,22,1,CS-,right,left,left,1,1,3.9167,NaN
B38,23,1,CS-,left,left,left,1,1,2.35,NaN
B38,24,1,CS+,right,left,left,1,1,3.9167,NaN
B38,25,1,CS+,left,left,right,1,1,2.35,NaN
B38,26,1,CS-,left,left,right,1,1,1.9667,NaN
B38,27,1,CS+,left,left,left,1,1,1.9667,NaN
B38,28,1,CS-,left,right,right,1,1,1.6333,NaN
B38,29,1,CS+,left,right,right,1,1,1.6333,NaN
B38,30,1,CS+,right,right,right,1,1,3.2667,NaN
B38,31,1,CS-,left,left,left,1,0,1.3667,NaN
B38,32,1,CS+,left,left,left,0,1,1.3667,NaN
B38,33,2,CS-,right,left,right,1,1,3.2667,NaN
B38,34,2,CS+,right,left,left,1,1,2.7333,NaN
B38,35,2,CS-,right,right,left,1,1,2.7333,NaN
B38,36,2,CS+,right,left,left,1,0,2.2667,NaN
B38,37,2,CS-,right,right,left,0,0,2.2667,NaN
B38,38,2,CS-,left,right,right,0,1,1.9,NaN
B38,39,2,CS+,left,right,right,0,0,2.6333,NaN
B38,40,2,CS+,left,left,right,1,1,3.6667,NaN
B38,41,2,CS-,left,left,left,NaN,NaN,NaN,NaN
B38,42,2,CS-,left,left,right,1,1,3.6667,NaN
B38,43,2,CS-,left,right,left,0,0,3.05,NaN
B38,44,2,CS+,right,left,left,1,1,3.1667,NaN
B38,45,2,CS+,right,left,right,1,1,3.1667,NaN
B38,46,2,CS-,right,left,right,1,1,2.6333,NaN
B38,47,2,CS-,right,left,left,1,0,2.6333,NaN
B38,48,2,CS+,right,right,left,1,1,2.2,NaN
B38,49,2,CS-,left,right,left,1,1,4.25,NaN
B38,50,2,CS+,right,right,right,0,0,2.2,NaN
B38,51,2,CS-,left,left,right,1,1,4.25,NaN
B38,52,2,CS+,left,left,left,1,1,3.55,NaN
B38,53,2,CS-,right,left,left,1,1,3.05,NaN
B38,54,2,CS-,right,right,right,1,1,3.05,NaN
B38,55,2,CS+,left,right,left,1,1,3.55,NaN
B38,56,2,CS-,right,right,right,1,1,2.55,NaN
B38,57,2,CS-,left,left,left,1,1,2.9667,NaN
B38,58,2,CS+,left,left,right,1,1,2.9667,NaN
B38,59,2,CS-,left,right,right,1,1,2.4667,NaN
B38,60,2,CS+,right,left,right,1,1,2.55,NaN
B38,61,2,CS-,left,left,left,NaN,NaN,NaN,NaN
B38,62,2,CS+,left,right,left,0,0,2.4667,NaN
B38,63,2,CS-,right,left,right,1,1,2.1333,NaN
B38,64,2,CS+,right,right,right,1,1,2.1333,NaN
B38,65,3,CS+,left,left,left,1,1,3.4333,NaN
B38,66,3,CS-,left,left,left,1,1,3.4333,NaN
B38,67,3,CS+,left,right,right,1,0,2.8667,NaN
B38,68,3,CS+,right,right,left,1,1,1.7833,NaN
B38,69,3,CS-,left,left,right,1,1,2.8667,NaN
B38,70,3,CS-,right,right,left,1,1,1.7833,NaN
B38,71,3,CS+,right,right,right,1,1,1.4833,NaN
B38,72,3,CS-,right,right,left,1,0,1.4833,NaN
B38,73,3,CS+,left,right,left,1,1,2.3833,NaN
B38,74,3,CS-,left,right,right,1,0,2.3833,NaN
B38,75,3,CS+,right,left,right,1,1,1.2333,NaN
B38,76,3,CS+,right,right,right,0,1,1.2333,NaN
B38,77,3,CS-,left,right,left,0,0,2,NaN
B38,78,3,CS-,left,right,right,1,1,2.7667,NaN
B38,79,3,CS+,right,left,left,1,1,1.7167,NaN
B38,80,3,CS+,right,left,right,1,0,1.7167,NaN
B38,81,3,CS-,right,left,right,1,0,1.4333,NaN
B38,82,3,CS-,left,right,left,NaN,NaN,NaN,NaN
B38,83,3,CS+,right,right,left,1,1,1.4333,NaN
B38,84,3,CS-,right,right,right,1,0,1.2,NaN
B38,85,3,CS+,left,left,right,1,1,2.7667,NaN
B38,86,3,CS-,left,left,right,1,1,2.3167,NaN
B38,87,3,CS+,left,left,left,1,1,2.3167,NaN
B38,88,3,CS-,right,right,left,NaN,NaN,NaN,NaN
B38,89,3,CS-,right,left,left,1,0,1.2,NaN
B38,90,3,CS+,left,left,left,1,0,1.9333,NaN
B38,91,3,CS+,right,left,left,1,1,1,NaN
B38,92,3,CS-,right,right,right,0,0,1,NaN
B38,93,3,CS+,left,right,right,0,0,1.9333,NaN
B38,94,3,CS-,left,right,left,0,1,2.6833,NaN
B38,95,3,CS-,left,left,left,1,1,3.7167,NaN
B38,96,3,CS+,left,right,right,1,0,3.7167,NaN
B38,97,4,CS+,left,right,left,1,1,3.1167,NaN
B38,98,4,CS-,left,left,left,1,1,3.1167,NaN
B38,99,4,CS+,left,left,right,1,1,2.6,NaN
B38,100,4,CS+,right,right,left,1,1,1.3833,NaN
B38,101,4,CS-,right,left,left,1,1,1.3833,NaN
B38,102,4,CS-,right,left,right,1,0,1.1667,NaN
B38,103,4,CS-,right,right,left,0,1,1.1667,NaN
B38,104,4,CS+,left,right,right,1,1,2.6,NaN
B38,105,4,CS+,left,right,left,1,0,2.1667,NaN
B38,106,4,CS-,right,right,right,1,1,1.6167,NaN
B38,107,4,CS-,right,left,left,0,0,1.6167,NaN
B38,108,4,CS+,right,left,right,1,1,2.2333,NaN
B38,109,4,CS-,right,right,left,0,0,2.2333,NaN
B38,110,4,CS-,right,left,left,NaN,NaN,NaN,NaN
B38,111,4,CS+,left,left,right,1,1,2.1667,NaN
B38,112,4,CS+,left,right,left,1,1,1.8,NaN
B38,113,4,CS-,left,left,right,1,1,1.8,NaN
B38,114,4,CS+,right,right,right,1,1,3.1167,NaN
B38,115,4,CS-,right,left,right,0,0,3.1167,NaN
B38,116,4,CS+,right,left,left,1,1,4.3167,NaN
B38,117,4,CS-,left,left,left,1,1,1.5,NaN
B38,118,4,CS-,right,right,right,0,0,4.3167,NaN
B38,119,4,CS+,left,right,right,1,1,1.5,NaN
B38,120,4,CS+,left,left,right,0,1,1.2667,NaN
B38,121,4,CS-,right,left,left,1,1,6,NaN
B38,122,4,CS-,left,left,right,1,0,1.75,NaN
B38,123,4,CS+,left,left,left,1,1,1.75,NaN
B38,124,4,CS-,left,right,right,0,0,1.4667,NaN
B38,125,4,CS+,right,left,left,1,1,6,NaN
B38,126,4,CS-,right,right,left,NaN,NaN,NaN,NaN
B38,127,4,CS-,left,right,left,1,1,2.0333,NaN
B38,128,4,CS+,left,left,left,0,1,2.0333,NaN
B38,129,5,CS-,left,left,left,1,1,2.8167,NaN
B38,130,5,CS-,left,right,left,1,1,2.8167,NaN
B38,131,5,CS+,right,right,left,1,1,5,NaN
B38,132,5,CS+,right,left,right,1,1,5,NaN
B38,133,5,CS-,right,left,right,1,1,4.1833,NaN
B38,134,5,CS+,right,right,left,1,1,4.1833,NaN
B38,135,5,CS-,left,right,right,0,1,2.35,NaN
B38,136,5,CS+,right,right,right,1,1,3.4833,NaN
