ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
B42,1,1,CS-,right,left,right,1,1,6,NaN
B42,2,1,CS-,right,right,left,1,1,5,NaN
B42,3,1,CS+,left,right,left,1,1,6,NaN
B42,4,1,CS+,right,left,right,1,1,4.1833,NaN
B42,5,1,CS-,left,right,right,1,0,5,NaN
B42,6,1,CS+,right,right,right,1,1,3.4833,NaN
B42,7,1,CS-,right,left,left,1,1,2.9167,NaN
B42,8,1,CS-,right,right,right,NaN,NaN,NaN,NaN
B42,9,1,CS+,left,left,left,1,1,4.1833,NaN
B42,10,1,CS-,left,right,left,1,1,3.4833,NaN
B42,11,1,CS+,right,right,right,0,0,2.4333,NaN
B42,12,1,CS-,left,left,left,1,1,2.9167,NaN
B42,13,1,CS+,left,right,right,1,1,2.4333,NaN
B42,14,1,CS-,left,left,left,1,1,2.0333,NaN
B42,15,1,CS+,left,right,right,1,1,1.7,NaN
B42,16,1,CS-,left,left,right,1,0,1.4167,NaN
B42,17,1,CS+,left,left,right,1,0,1.1833,NaN
B42,18,1,CS+,right,right,left,1,1,3.3833,NaN
B42,19,1,CS-,right,right,right,1,0,3.3833,NaN
B42,20,1,CS-,left,right,right,1,0,1,NaN
B42,21,1,CS+,right,left,right,1,1,2.8167,NaN
B42,22,1,CS-,right,right,left,1,1,2.8167,NaN
B42,23,1,CS-,right,left,left,1,1,2.35,NaN
B42,24,1,CS+,left,right,left,0,0,1,NaN
B42,25,1,CS+,right,left,left,1,1,2.35,NaN
B42,26,1,CS-,right,right,right,0,0,1.9667,NaN
B42,27,1,CS-,left,left,left,NaN,NaN,NaN,NaN
B42,28,1,CS-,right,left,right,1,0,2.7333,NaN
B42,29,1,CS+,right,left,left,0,0,2.7333,NaN
B42,30,1,CS-,left,right,left,1,1,1.3833,NaN
B42,31,1,CS+,left,left,left,1,0,1.3833,NaN
B42,32,1,CS-,left,left,right,1,1,1.1667,NaN
B42,33,2,CS+,left,left,right,0,0,1.1667,NaN
B42,34,2,CS+,right,right,left,1,1,3.7833,NaN
B42,35,2,CS+,left,right,right,1,1,1.6167,NaN
B42,36,2,CS-,right,left,right,1,0,3.7833,NaN
B42,37,2,CS+,right,left,right,0,1,3.1667,NaN
B42,38,2,CS-,left,left,right,1,1,1.6167,NaN
B42,39,2,CS+,left,right,left,0,0,1.35,NaN
B42,40,2,CS-,left,right,left,1,1,1.8667,NaN
B42,41,2,CS-,right,left,left,NaN,NaN,NaN,NaN
B42,42,2,CS+,right,left,right,1,1,4.3833,NaN
B42,43,2,CS-,left,right,right,1,1,1.8667,NaN
B42,44,2,CS-,left,left,left,0,1,1.5667,NaN
B42,45,2,CS+,right,left,left,1,0,4.3833,NaN
B42,46,2,CS+,left,left,left,1,1,2.1667,NaN
B42,47,2,CS-,right,left,left,1,0,3.6667,NaN
B42,48,2,CS+,left,left,right,1,0,2.1667,NaN
B42,49,2,CS+,left,left,right,1,1,1.8,NaN
B42,50,2,CS-,right,left,right,1,1,3.6667,NaN
B42,51,2,CS-,left,left,left,0,1,1.8,NaN
B42,52,2,CS+,right,left,left,1,0,3.05,NaN
B42,53,2,CS-,right,right,left,1,1,3.05,NaN
B42,54,2,CS-,right,right,right,0,0,2.55,NaN
B42,55,2,CS+,left,left,left,0,0,2.5167,NaN
B42,56,2,CS-,left,right,left,NaN,NaN,NaN,NaN
B42,57,2,CS-,right,right,right,0,0,3.55,NaN
B42,58,2,CS+,right,right,left,1,1,4.9333,NaN
B42,59,2,CS+,right,right,right,1,1,4.9333,NaN
B42,60,2,CS-,right,right,left,1,1,4.1167,NaN
B42,61,2,CS+,right,right,left,1,1,4.1167,NaN
B42,62,2,CS-,left,right,right,1,1,3.4833,NaN
B42,63,2,CS+,left,right,right,1,1,3.4833,NaN
B42,64,2,CS+,left,right,left,1,1,2.9167,NaN
B42,65,3,CS-,left,left,right,1,1,2.9167,NaN
B42,66,3,CS-,left,right,left,1,1,2.4333,NaN
B42,67,3,CS+,right,right,right,0,1,3.4333,NaN
B42,68,3,CS-,right,left,left,1,1,4.7667,NaN
B42,69,3,CS-,left,right,right,1,1,2.4333,NaN
B42,70,3,CS-,right,left,left,1,1,4.7667,NaN
B42,71,3,CS+,left,left,right,1,1,2.0333,NaN
B42,72,3,CS-,left,left,left,1,0,2.0333,NaN
B42,73,3,CS+,left,left,left,1,1,1.7,NaN
B42,74,3,CS-,right,right,left,1,1,3.9833,NaN
B42,75,3,CS+,right,left,left,1,0,3.9833,NaN
B42,76,3,CS-,right,left,left,NaN,NaN,NaN,NaN
B42,77,3,CS-,left,right,left,NaN,NaN,NaN,NaN
B42,78,3,CS-,right,left,left,1,1,3.3167,NaN
B42,79,3,CS+,left,right,left,1,1,1.7,NaN
B42,80,3,CS+,right,left,right,1,0,3.3167,NaN
B42,81,3,CS-,left,right,right,1,0,1.4167,NaN
B42,82,3,CS+,left,right,right,0,1,1.4167,NaN
B42,83,3,CS-,right,right,right,1,0,2.7667,NaN
B42,84,3,CS+,right,left,right,1,1,2.7667,NaN
B42,85,3,CS-,right,right,left,0,1,2.3167,NaN
B42,86,3,CS-,right,left,right,1,1,3.2167,NaN
B42,87,3,CS+,right,right,left,1,1,3.2167,NaN
B42,88,3,CS+,right,right,left,0,1,2.6833,NaN
B42,89,3,CS-,right,right,right,1,1,3.7167,NaN
B42,90,3,CS+,left,right,left,1,1,1.9667,NaN
B42,91,3,CS-,left,right,left,1,1,1.9667,NaN
B42,92,3,CS+,left,right,right,1,0,1.6333,NaN
B42,93,3,CS-,left,left,left,1,1,1.6333,NaN
B42,94,3,CS+,left,left,left,1,1,1.3667,NaN
B42,95,3,CS-,right,left,right,1,0,3.7167,NaN
B42,96,3,CS-,left,left,right,1,0,1.3667,NaN
B42,97,4,CS+,right,right,right,0,1,3.1167,NaN
B42,98,4,CS-,left,right,left,0,0,1.1333,NaN
B42,99,4,CS+,right,right,right,1,0,4.3167,NaN
B42,100,4,CS-,left,left,right,1,0,1.5833,NaN
B42,101,4,CS+,left,left,right,1,1,1.5833,NaN
B42,102,4,CS+,right,left,left,0,1,4.3167,NaN
B42,103,4,CS+,left,left,left,1,0,1.3167,NaN
B42,104,4,CS-,right,right,right,1,1,6,NaN
B42,105,4,CS+,left,left,right,1,0,1.3167,NaN
B42,106,4,CS-,left,left,right,0,1,1.1,NaN
B42,107,4,CS+,right,left,right,1,0,6,NaN
B42,108,4,CS+,right,right,right,1,1,5,NaN
B42,109,4,CS-,right,left,right,1,1,5,NaN
B42,110,4,CS+,right,left,right,0,0,4.1833,NaN
B42,111,4,CS+,left,right,left,0,0,1.5333,NaN
B42,112,4,CS-,left,right,right,0,0,2.1333,NaN
B42,113,4,CS-,right,left,left,1,1,5.8,NaN
B42,114,4,CS+,right,right,right,0,0,5.8,NaN
B42,115,4,CS-,left,left,left,1,0,2.9667,NaN
B42,116,4,CS+,left,right,left,1,1,2.9667,NaN
B42,117,4,CS+,right,right,left,0,0,6,NaN
B42,118,4,CS-,left,right,left,0,1,2.4667,NaN
B42,119,4,CS-,left,left,left,0,0,3.4333,NaN
B42,120,4,CS+,left,left,right,1,0,4.7667,NaN
B42,121,4,CS-,right,right,left,1,0,6,NaN
B42,122,4,CS+,right,left,left,1,1,6,NaN
B42,123,4,CS-,left,left,left,NaN,NaN,NaN,NaN
B42,124,4,CS-,right,left,right,1,1,5,NaN
B42,125,4,CS-,right,right,left,NaN,NaN,NaN,NaN
B42,126,4,CS+,right,right,left,0,1,5,NaN
B42,127,4,CS-,right,right,left,1,1,6,NaN
B42,128,4,CS+,left,right,right,1,1,4.7667,NaN
B42,129,5,CS-,right,right,right,1,1,6,NaN
B42,130,5,CS-,left,right,right,0,0,3.9833,NaN
B42,131,5,CS+,left,left,left,1,1,5.5333,NaN
B42,132,5,CS-,left,left,right,0,0,5.5333,NaN
B42,133,5,CS+,right,left,left,1,1,5,NaN
B42,134,5,CS-,left,right,left,1,1,6,NaN
B42,135,5,CS+,left,right,right,1,1,6,NaN
B42,136,5,CS-,right,left,left,1,1,5,NaN
