ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A1,1,1,CS-,left,left,left,1,1,6,NaN
A1,2,1,CS+,left,left,left,1,1,5,NaN
A1,3,1,CS+,right,right,left,1,1,6,NaN
A1,4,1,CS-,right,right,right,1,1,5,NaN
A1,5,1,CS-,right,left,right,1,1,4.1833,NaN
A1,6,1,CS+,left,left,right,1,1,4.1833,NaN
A1,7,1,CS+,right,right,right,1,1,3.4833,NaN
A1,8,1,CS-,right,right,left,NaN,NaN,NaN,NaN
A1,9,1,CS-,left,left,left,1,1,3.4833,NaN
A1,10,1,CS+,left,right,right,1,1,2.9167,NaN
A1,11,1,CS+,right,left,left,1,1,2.9167,NaN
A1,12,1,CS-,left,left,right,1,1,2.4333,NaN
A1,13,1,CS-,left,right,left,1,1,2.0333,NaN
A1,14,1,CS+,left,left,right,0,1,1.7,NaN
A1,15,1,CS-,right,left,left,1,1,2.4333,NaN
A1,16,1,CS+,right,left,left,1,1,2.0333,NaN
A1,17,1,CS-,right,right,left,1,1,1.7,NaN
A1,18,1,CS-,left,right,right,0,1,2.35,NaN
A1,19,1,CS+,left,right,left,1,1,3.2667,NaN
A1,20,1,CS-,right,left,right,1,0,1.4167,NaN
A1,21,1,CS+,left,right,right,1,1,3.2667,NaN
A1,22,1,CS-,right,left,left,0,1,1.1833,NaN
A1,23,1,CS+,right,left,right,1,1,1.6333,NaN
A1,24,1,CS-,right,right,right,1,1,1.6333,NaN
A1,25,1,CS+,right,right,right,1,1,1.3667,NaN
A1,26,1,CS-,left,right,right,1,1,2.7333,NaN
A1,27,1,CS-,left,left,left,NaN,NaN,NaN,NaN
A1,28,1,CS-,left,right,left,1,1,2.7333,NaN
A1,29,1,CS+,left,left,left,0,0,2.2667,NaN
A1,30,1,CS+,right,right,left,1,1,1.3667,NaN
A1,31,1,CS-,right,right,left,0,1,1.1333,NaN
A1,32,1,CS-,left,left,right,1,1,3.1667,NaN
A1,33,2,CS+,left,right,left,1,1,3.1667,NaN
A1,34,2,CS+,right,left,right,1,1,1.5833,NaN
A1,35,2,CS-,right,left,left,1,1,1.5833,NaN
A1,36,2,CS+,left,right,left,1,1,2.6333,NaN
A1,37,2,CS-,left,right,right,1,1,2.6333,NaN
A1,38,2,CS-,left,left,right,1,0,2.2,NaN
A1,39,2,CS+,right,right,left,1,1,1.3167,NaN
A1,40,2,CS+,left,left,left,1,1,2.2,NaN
A1,41,2,CS-,right,left,right,1,0,1.3167,NaN
A1,42,2,CS-,left,right,left,0,0,1.8333,NaN
A1,43,2,CS+,left,right,right,1,1,2.55,NaN
A1,44,2,CS-,right,left,right,1,1,1.1,NaN
A1,45,2,CS+,right,right,right,1,1,1.1,NaN
A1,46,2,CS-,right,right,right,1,1,1,NaN
A1,47,2,CS+,left,right,left,1,1,2.55,NaN
A1,48,2,CS-,left,left,right,1,1,2.1333,NaN
A1,49,2,CS+,right,right,left,1,1,1,NaN
A1,50,2,CS+,left,right,right,1,1,2.1333,NaN
A1,51,2,CS-,right,right,right,1,0,1,NaN
A1,52,2,CS+,right,left,left,1,1,1,NaN
A1,53,2,CS+,right,left,right,1,1,1,NaN
A1,54,2,CS-,left,right,right,1,1,1.7833,NaN
A1,55,2,CS-,right,left,left,0,1,1,NaN
A1,56,2,CS+,left,left,left,1,0,1.7833,NaN
A1,57,2,CS-,left,right,left,NaN,NaN,NaN,NaN
A1,58,2,CS+,left,left,right,0,0,1.4833,NaN
A1,59,2,CS-,left,right,left,1,1,2.0667,NaN
A1,60,2,CS+,right,left,right,1,0,1.3833,NaN
A1,61,2,CS-,right,left,left,NaN,NaN,NaN,NaN
A1,62,2,CS-,left,left,left,1,0,2.0667,NaN
A1,63,2,CS-,right,right,left,1,1,1.3833,NaN
A1,64,2,CS+,right,right,right,1,1,1.1667,NaN
A1,65,3,CS+,right,left,left,1,1,1.1667,NaN
A1,66,3,CS-,right,right,left,1,0,1,NaN
A1,67,3,CS-,left,left,left,1,1,1.7167,NaN
A1,68,3,CS+,left,left,right,1,1,1.7167,NaN
A1,69,3,CS-,left,right,right,0,1,1.4333,NaN
A1,70,3,CS+,left,right,left,1,1,2,NaN
A1,71,3,CS-,left,left,left,1,0,2,NaN
A1,72,3,CS-,right,left,left,1,0,1,NaN
A1,73,3,CS+,right,right,right,0,0,1,NaN
A1,74,3,CS-,right,left,right,1,1,1.3833,NaN
A1,75,3,CS+,left,right,left,1,1,1.6667,NaN
A1,76,3,CS+,left,right,right,1,1,1.6667,NaN
A1,77,3,CS-,right,left,left,1,0,1.3833,NaN
A1,78,3,CS+,right,right,right,1,1,1.1667,NaN
A1,79,3,CS+,right,right,left,1,0,1.1667,NaN
A1,80,3,CS-,left,left,left,NaN,NaN,NaN,NaN
A1,81,3,CS-,left,left,left,1,1,1.3833,NaN
A1,82,3,CS-,left,right,left,1,1,1.3833,NaN
A1,83,3,CS+,right,left,left,1,0,1,NaN
A1,84,3,CS-,left,left,right,0,0,1.1667,NaN
A1,85,3,CS-,right,right,right,1,1,1,NaN
A1,86,3,CS+,left,left,left,1,1,1.6167,NaN
A1,87,3,CS-,left,left,right,1,1,1.6167,NaN
A1,88,3,CS+,right,left,right,1,1,1,NaN
A1,89,3,CS+,right,right,left,1,1,1,NaN
A1,90,3,CS-,right,right,right,0,1,1,NaN
A1,91,3,CS+,left,left,left,1,1,1.35,NaN
A1,92,3,CS+,left,left,right,0,1,1.35,NaN
A1,93,3,CS-,right,right,left,0,1,1.3833,NaN
A1,94,3,CS+,left,right,right,1,1,1.8667,NaN
A1,95,3,CS-,right,left,left,NaN,NaN,NaN,NaN
A1,96,3,CS-,right,left,right,1,1,1.9333,NaN
A1,97,4,CS-,left,right,right,1,1,1.8667,NaN
A1,98,4,CS+,right,left,right,1,1,1.9333,NaN
A1,99,4,CS-,left,right,left,1,1,1.5667,NaN
A1,100,4,CS+,left,left,right,1,1,1.5667,NaN
A1,101,4,CS-,right,right,left,0,0,1.6167,NaN
A1,102,4,CS+,right,left,left,1,1,2.2333,NaN
A1,103,4,CS-,left,right,left,1,1,1.3,NaN
A1,104,4,CS-,left,left,right,1,0,1.3,NaN
A1,105,4,CS+,left,right,left,1,1,1.0833,NaN
A1,106,4,CS+,right,right,right,1,1,2.2333,NaN
A1,107,4,CS-,right,right,left,1,1,1.8667,NaN
A1,108,4,CS+,right,left,left,0,0,1.8667,NaN
A1,109,4,CS-,right,right,right,1,1,2.6,NaN
A1,110,4,CS+,right,right,right,1,1,2.6,NaN
A1,111,4,CS+,right,left,left,1,1,2.1667,NaN
A1,112,4,CS-,right,left,left,0,0,2.1667,NaN
A1,113,4,CS-,left,right,right,0,0,1.0833,NaN
A1,114,4,CS+,left,left,left,0,0,1.5,NaN
A1,115,4,CS+,right,right,left,1,1,3,NaN
A1,116,4,CS-,left,right,left,NaN,NaN,NaN,NaN
A1,117,4,CS-,right,left,right,1,1,3,NaN
A1,118,4,CS-,right,left,left,1,1,2.5167,NaN
A1,119,4,CS+,left,left,right,1,1,2.1,NaN
A1,120,4,CS-,left,left,left,1,1,2.1,NaN
A1,121,4,CS+,right,left,right,1,1,2.5167,NaN
A1,122,4,CS+,left,left,right,1,0,1.75,NaN
A1,123,4,CS-,left,left,right,1,1,1.75,NaN
A1,124,4,CS-,left,right,right,1,1,1.4667,NaN
A1,125,4,CS+,left,right,left,1,1,1.4667,NaN
A1,126,4,CS-,right,right,left,NaN,NaN,NaN,NaN
A1,127,4,CS+,right,left,right,1,1,2.1,NaN
A1,128,4,CS-,right,left,right,1,1,2.1,NaN
A1,129,5,CS+,left,right,right,1,0,1.2167,NaN
A1,130,5,CS+,left,right,right,1,1,1.2167,NaN
A1,131,5,CS-,right,right,right,1,1,1.75,NaN
A1,132,5,CS-,right,right,left,1,1,1.75,NaN
A1,133,5,CS+,left,left,left,1,1,1.0167,NaN
A1,134,5,CS-,left,right,left,1,1,1.0167,NaN
A1,135,5,CS-,left,left,left,1,0,1,NaN
A1,136,5,CS+,right,right,left,1,1,1.4667,NaN
