ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A54,1,1,CS-,right,left,left,1,1,6,NaN
A54,2,1,CS-,right,left,right,1,1,5,NaN
A54,3,1,CS+,left,right,left,0,0,6,NaN
A54,4,1,CS+,right,left,left,1,1,4.1833,NaN
A54,5,1,CS-,left,left,right,1,1,6,NaN
A54,6,1,CS+,right,left,right,1,0,3.4833,NaN
A54,7,1,CS+,right,right,right,1,1,2.9167,NaN
A54,8,1,CS-,right,left,left,1,1,2.4333,NaN
A54,9,1,CS-,left,left,left,1,1,5,NaN
A54,10,1,CS+,left,left,right,1,0,5,NaN
A54,11,1,CS-,left,left,left,NaN,NaN,NaN,NaN
A54,12,1,CS-,left,right,left,0,0,4.1833,NaN
A54,13,1,CS-,left,right,left,0,0,5.8,NaN
A54,14,1,CS+,left,right,right,0,0,6,NaN
A54,15,1,CS-,left,left,left,NaN,NaN,NaN,NaN
A54,16,1,CS+,left,right,left,0,1,6,NaN
A54,17,1,CS-,right,right,right,0,1,2.0333,NaN
A54,18,1,CS+,right,right,right,1,1,2.8167,NaN
A54,19,1,CS-,left,right,right,1,1,6,NaN
A54,20,1,CS+,left,right,right,1,1,6,NaN
A54,21,1,CS+,left,left,right,0,1,5,NaN
A54,22,1,CS-,left,left,right,1,0,6,NaN
A54,23,1,CS+,left,left,left,0,1,6,NaN
A54,24,1,CS-,right,right,left,1,0,2.8167,NaN
A54,25,1,CS+,right,left,right,1,1,2.35,NaN
A54,26,1,CS-,right,left,right,1,0,2.35,NaN
A54,27,1,CS+,right,right,left,1,0,1.9667,NaN
A54,28,1,CS+,left,left,left,0,0,6,NaN
A54,29,1,CS-,left,left,left,1,1,6,NaN
A54,30,1,CS-,left,right,right,1,1,6,NaN
A54,31,1,CS+,right,right,left,1,1,1.9667,NaN
A54,32,1,CS-,right,right,right,1,1,1.6333,NaN
A54,33,2,CS-,right,right,left,1,1,1.6333,NaN
A54,34,2,CS+,right,left,left,1,1,1.3667,NaN
A54,35,2,CS+,left,left,left,1,1,5,NaN
A54,36,2,CS-,left,right,right,0,0,5,NaN
A54,37,2,CS+,left,right,right,0,0,6,NaN
A54,38,2,CS+,left,left,left,1,1,6,NaN
A54,39,2,CS-,right,right,left,1,1,1.3667,NaN
A54,40,2,CS+,right,left,right,1,1,1.1333,NaN
A54,41,2,CS+,left,left,right,0,0,6,NaN
A54,42,2,CS-,right,left,left,NaN,NaN,NaN,NaN
A54,43,2,CS-,right,right,right,1,1,1.1333,NaN
A54,44,2,CS-,left,left,left,1,1,6,NaN
A54,45,2,CS+,left,right,left,1,1,6,NaN
A54,46,2,CS-,left,right,left,NaN,NaN,NaN,NaN
A54,47,2,CS-,left,left,right,1,1,5,NaN
A54,48,2,CS+,right,left,right,1,1,1,NaN
A54,49,2,CS-,left,left,left,1,0,5,NaN
A54,50,2,CS-,left,right,left,1,1,4.1833,NaN
A54,51,2,CS+,right,left,left,1,1,1,NaN
A54,52,2,CS-,right,left,left,0,1,1,NaN
A54,53,2,CS+,right,right,right,1,1,1.3833,NaN
A54,54,2,CS-,left,right,left,1,1,4.1833,NaN
A54,55,2,CS-,left,right,right,1,1,3.4833,NaN
A54,56,2,CS+,left,left,right,1,1,3.4833,NaN
A54,57,2,CS-,right,left,left,1,1,1.3833,NaN
A54,58,2,CS+,right,right,right,1,1,1.1667,NaN
A54,59,2,CS-,left,left,right,1,0,2.9167,NaN
A54,60,2,CS+,right,right,left,0,1,1.1667,NaN
A54,61,2,CS+,right,left,left,1,1,1.6167,NaN
A54,62,2,CS-,right,right,left,1,1,1.6167,NaN
A54,63,2,CS-,right,left,right,1,1,1.35,NaN
A54,64,2,CS+,right,right,left,1,1,1.35,NaN
