ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A60,1,1,CS-,left,right,right,1,1,6,NaN
A60,2,1,CS-,right,left,right,1,1,6,NaN
A60,3,1,CS+,right,right,left,1,1,5,NaN
A60,4,1,CS+,left,right,left,1,1,5,NaN
A60,5,1,CS-,right,right,right,1,0,4.1833,NaN
A60,6,1,CS+,left,left,right,1,1,4.1833,NaN
A60,7,1,CS+,right,left,right,1,1,3.4833,NaN
A60,8,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A60,9,1,CS-,right,right,right,0,1,2.9167,NaN
A60,10,1,CS+,left,left,left,1,1,3.4833,NaN
A60,11,1,CS+,right,right,left,1,1,4.05,NaN
A60,12,1,CS-,left,left,right,1,1,2.9167,NaN
A60,13,1,CS-,right,left,left,1,0,4.05,NaN
A60,14,1,CS+,left,right,right,1,1,2.4333,NaN
A60,15,1,CS-,right,right,left,1,0,3.3833,NaN
A60,16,1,CS-,left,left,right,1,1,2.0333,NaN
A60,17,1,CS+,right,left,left,1,1,3.3833,NaN
A60,18,1,CS-,left,left,left,NaN,NaN,NaN,NaN
A60,19,1,CS+,left,left,right,1,1,1.7,NaN
A60,20,1,CS-,right,left,left,1,0,2.8167,NaN
A60,21,1,CS-,left,right,left,1,0,1.4167,NaN
A60,22,1,CS+,right,left,left,1,1,2.8167,NaN
A60,23,1,CS-,left,left,left,1,1,1.1833,NaN
A60,24,1,CS+,right,left,right,1,1,2.35,NaN
A60,25,1,CS+,right,right,right,1,1,2.35,NaN
A60,26,1,CS-,right,left,right,0,1,1.9667,NaN
A60,27,1,CS+,left,left,left,1,1,1,NaN
A60,28,1,CS+,left,right,right,1,1,1,NaN
A60,29,1,CS-,left,right,left,1,1,1,NaN
A60,30,1,CS-,right,right,left,1,0,2.7333,NaN
A60,31,1,CS+,left,right,left,1,1,1,NaN
A60,32,1,CS+,right,right,right,1,1,2.7333,NaN
A60,33,2,CS-,left,left,left,1,1,1,NaN
A60,34,2,CS-,left,right,right,1,1,1,NaN
A60,35,2,CS+,left,left,left,1,1,1,NaN
A60,36,2,CS+,left,right,left,1,1,1,NaN
A60,37,2,CS-,left,right,left,1,1,1,NaN
A60,38,2,CS-,right,right,left,1,1,2.2667,NaN
A60,39,2,CS+,right,right,left,1,1,2.2667,NaN
A60,40,2,CS+,left,right,left,1,1,1,NaN
A60,41,2,CS-,left,right,right,1,1,1,NaN
A60,42,2,CS+,left,left,right,1,1,1,NaN
A60,43,2,CS-,left,left,right,1,1,1,NaN
A60,44,2,CS-,right,right,right,1,0,1.9,NaN
A60,45,2,CS+,right,left,right,1,1,1.9,NaN
A60,46,2,CS+,right,right,right,1,0,1.5833,NaN
A60,47,2,CS-,left,right,left,NaN,NaN,NaN,NaN
A60,48,2,CS-,right,left,right,0,0,1.5833,NaN
A60,49,2,CS+,right,left,left,0,1,2.2,NaN
A60,50,2,CS+,right,left,left,1,1,3.05,NaN
A60,51,2,CS-,left,left,right,1,1,1,NaN
A60,52,2,CS-,right,right,left,1,0,3.05,NaN
A60,53,2,CS+,right,right,right,1,0,2.55,NaN
A60,54,2,CS-,right,right,right,1,1,2.55,NaN
A60,55,2,CS-,right,left,right,0,0,2.1333,NaN
A60,56,2,CS+,left,right,right,1,1,1,NaN
A60,57,2,CS-,left,left,left,0,1,1,NaN
A60,58,2,CS+,right,left,right,1,1,2.9667,NaN
A60,59,2,CS-,left,right,right,1,0,1.3833,NaN
A60,60,2,CS-,right,right,left,NaN,NaN,NaN,NaN
A60,61,2,CS+,left,left,right,1,1,1.3833,NaN
A60,62,2,CS-,left,right,left,1,1,1.1667,NaN
A60,63,2,CS+,left,right,right,1,1,1.1667,NaN
A60,64,2,CS-,left,left,left,0,0,1,NaN
A60,65,3,CS-,right,left,left,0,0,2.9667,NaN
A60,66,3,CS+,right,right,left,1,1,4.1167,NaN
A60,67,3,CS-,right,left,left,0,1,4.1167,NaN
A60,68,3,CS+,left,left,left,1,1,1.3833,NaN
A60,69,3,CS+,right,left,right,1,1,5.7167,NaN
