ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A13,1,1,CS-,left,left,right,1,0,6,NaN
A13,2,1,CS+,left,right,left,1,1,5,NaN
A13,3,1,CS+,left,left,right,1,1,4.1833,NaN
A13,4,1,CS-,right,left,left,0,1,6,NaN
A13,5,1,CS+,left,left,left,0,1,3.4833,NaN
A13,6,1,CS-,left,right,right,1,1,4.85,NaN
A13,7,1,CS+,left,right,left,1,1,4.85,NaN
A13,8,1,CS-,right,left,right,0,0,6,NaN
A13,9,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A13,10,1,CS+,left,left,right,0,1,4.05,NaN
A13,11,1,CS-,right,right,left,1,1,6,NaN
A13,12,1,CS-,left,left,left,0,0,5.6167,NaN
A13,13,1,CS+,right,left,left,1,1,5,NaN
A13,14,1,CS-,left,left,right,1,1,6,NaN
A13,15,1,CS+,right,left,left,0,0,5,NaN
A13,16,1,CS-,left,left,left,1,1,6,NaN
A13,17,1,CS-,right,right,right,1,1,6,NaN
A13,18,1,CS+,left,right,right,1,0,5,NaN
A13,19,1,CS+,right,left,right,1,1,6,NaN
A13,20,1,CS-,right,right,right,1,1,5,NaN
A13,21,1,CS-,left,right,right,1,1,5,NaN
A13,22,1,CS+,left,right,right,1,0,4.1833,NaN
A13,23,1,CS-,left,right,left,1,1,4.1833,NaN
A13,24,1,CS-,left,right,left,1,1,3.4833,NaN
A13,25,1,CS+,right,right,left,1,1,5,NaN
A13,26,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A13,27,1,CS+,left,left,left,0,0,3.4833,NaN
A13,28,1,CS-,right,left,right,0,1,4.1833,NaN
A13,29,1,CS+,right,right,right,1,1,5.8,NaN
A13,30,1,CS+,right,right,right,1,1,5.8,NaN
A13,31,1,CS-,right,right,left,1,1,4.85,NaN
A13,32,1,CS+,right,left,right,0,0,4.85,NaN
A13,33,2,CS-,right,left,left,1,1,6,NaN
A13,34,2,CS+,right,right,left,1,1,6,NaN
A13,35,2,CS+,left,left,right,1,1,4.85,NaN
A13,36,2,CS+,right,left,right,1,1,5,NaN
A13,37,2,CS-,right,right,left,1,1,5,NaN
A13,38,2,CS+,left,right,left,1,1,4.85,NaN
A13,39,2,CS+,left,right,left,0,1,4.05,NaN
A13,40,2,CS-,left,right,left,1,1,5.6167,NaN
A13,41,2,CS+,right,left,left,1,1,4.1833,NaN
A13,42,2,CS-,right,left,left,1,1,4.1833,NaN
A13,43,2,CS-,left,left,left,0,0,5.6167,NaN
A13,44,2,CS+,left,left,right,1,1,6,NaN
A13,45,2,CS-,left,left,left,1,1,6,NaN
A13,46,2,CS-,left,right,right,1,0,5,NaN
A13,47,2,CS+,right,right,left,1,1,3.4833,NaN
A13,48,2,CS+,right,right,left,1,1,3.4833,NaN
A13,49,2,CS-,right,right,right,1,1,2.9167,NaN
A13,50,2,CS-,left,left,left,NaN,NaN,NaN,NaN
A13,51,2,CS-,right,right,left,1,1,2.9167,NaN
A13,52,2,CS+,left,left,left,1,0,5,NaN
A13,53,2,CS-,right,left,left,0,0,2.4333,NaN
A13,54,2,CS-,right,left,left,NaN,NaN,NaN,NaN
A13,55,2,CS+,right,right,right,1,1,3.3833,NaN
A13,56,2,CS-,right,right,right,0,1,3.3833,NaN
A13,57,2,CS-,right,left,right,0,0,4.6833,NaN
A13,58,2,CS+,right,left,right,1,1,6,NaN
A13,59,2,CS-,left,left,right,0,0,4.1833,NaN
A13,60,2,CS+,left,right,right,0,1,5.8,NaN
A13,61,2,CS+,left,left,left,0,0,6,NaN
A13,62,2,CS-,right,left,right,1,0,6,NaN
A13,63,2,CS+,left,right,right,0,0,6,NaN
A13,64,2,CS-,left,right,right,1,1,6,NaN
A13,65,3,CS+,right,right,right,1,1,5,NaN
A13,66,3,CS+,right,left,left,1,1,5,NaN
A13,67,3,CS-,left,right,left,1,1,6,NaN
A13,68,3,CS-,left,left,right,1,0,5,NaN
A13,69,3,CS-,left,left,left,1,1,5,NaN
