ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A34,1,1,CS-,right,left,left,1,1,6,NaN
A34,2,1,CS+,right,left,right,0,1,5,NaN
A34,3,1,CS-,right,right,right,1,1,6,NaN
A34,4,1,CS+,right,left,left,1,1,6,NaN
A34,5,1,CS+,left,left,left,1,1,6,NaN
A34,6,1,CS-,right,left,right,1,1,5,NaN
A34,7,1,CS-,left,left,right,1,1,5,NaN
A34,8,1,CS+,right,left,left,0,1,5,NaN
A34,9,1,CS-,left,left,left,0,0,4.1833,NaN
A34,10,1,CS+,right,left,right,1,1,6,NaN
A34,11,1,CS-,left,right,right,1,1,5.8,NaN
A34,12,1,CS+,right,right,right,1,1,6,NaN
A34,13,1,CS-,right,right,right,1,1,5,NaN
A34,14,1,CS+,left,right,left,1,1,5.8,NaN
A34,15,1,CS-,left,left,left,1,1,4.85,NaN
A34,16,1,CS-,right,right,left,1,1,5,NaN
A34,17,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A34,18,1,CS+,right,right,left,1,1,4.1833,NaN
A34,19,1,CS+,right,right,left,1,1,4.1833,NaN
A34,20,1,CS-,right,left,right,1,1,3.4833,NaN
A34,21,1,CS+,left,left,right,1,1,4.85,NaN
A34,22,1,CS-,left,left,right,1,1,4.05,NaN
A34,23,1,CS+,left,right,right,1,1,4.05,NaN
A34,24,1,CS+,left,right,left,1,1,3.3833,NaN
A34,25,1,CS-,right,left,left,1,1,3.4833,NaN
A34,26,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A34,27,1,CS+,right,right,right,1,1,2.9167,NaN
A34,28,1,CS+,left,left,left,0,1,3.3833,NaN
A34,29,1,CS-,left,right,left,1,1,4.6833,NaN
A34,30,1,CS+,left,right,right,1,1,4.6833,NaN
A34,31,1,CS-,left,right,left,1,1,3.9167,NaN
A34,32,1,CS-,left,right,right,1,1,3.9167,NaN
A34,33,2,CS+,left,left,right,1,1,3.2667,NaN
A34,34,2,CS-,right,right,left,1,1,2.9167,NaN
A34,35,2,CS-,left,left,right,1,1,3.2667,NaN
A34,36,2,CS-,left,right,left,1,1,2.7333,NaN
A34,37,2,CS+,right,right,right,1,1,2.4333,NaN
A34,38,2,CS+,right,right,left,1,1,2.4333,NaN
