ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A22,1,1,CS-,left,right,left,1,1,6,NaN
A22,2,1,CS+,right,right,right,1,1,6,NaN
A22,3,1,CS-,left,left,right,0,0,5,NaN
A22,4,1,CS+,left,right,left,1,1,6,NaN
A22,5,1,CS-,left,left,right,1,1,6,NaN
A22,6,1,CS+,left,right,left,1,1,5,NaN
A22,7,1,CS-,right,right,left,1,1,5,NaN
A22,8,1,CS+,left,left,right,1,1,5,NaN
A22,9,1,CS-,right,left,left,1,0,4.1833,NaN
A22,10,1,CS+,left,right,right,1,1,4.1833,NaN
A22,11,1,CS+,right,left,right,1,1,3.4833,NaN
A22,12,1,CS-,right,right,right,1,1,2.9167,NaN
A22,13,1,CS+,left,left,left,1,1,4.1833,NaN
A22,14,1,CS+,left,left,left,1,1,3.4833,NaN
A22,15,1,CS-,right,left,right,1,1,2.4333,NaN
A22,16,1,CS-,left,right,right,1,1,3.4833,NaN
A22,17,1,CS+,right,left,right,1,1,2.0333,NaN
A22,18,1,CS-,left,right,right,1,1,2.9167,NaN
A22,19,1,CS-,left,right,left,1,0,2.9167,NaN
A22,20,1,CS+,right,right,right,1,1,1.7,NaN
A22,21,1,CS-,left,left,left,NaN,NaN,NaN,NaN
A22,22,1,CS-,left,left,left,1,1,2.4333,NaN
A22,23,1,CS-,right,right,left,1,1,1.4167,NaN
A22,24,1,CS+,right,left,left,1,1,1.1833,NaN
A22,25,1,CS+,left,left,right,1,1,2.4333,NaN
A22,26,1,CS-,right,left,left,1,1,1,NaN
A22,27,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A22,28,1,CS+,left,right,right,1,1,2.0333,NaN
A22,29,1,CS-,left,left,left,1,1,2.0333,NaN
A22,30,1,CS+,right,right,left,1,1,1,NaN
A22,31,1,CS-,right,right,right,1,1,1,NaN
A22,32,1,CS+,right,right,left,1,1,1,NaN
A22,33,2,CS+,right,left,left,1,1,1,NaN
A22,34,2,CS-,right,left,right,1,0,1,NaN
A22,35,2,CS+,left,left,right,1,1,1.7,NaN
A22,36,2,CS+,right,left,left,1,1,1,NaN
A22,37,2,CS-,left,left,right,1,0,1.7,NaN
A22,38,2,CS+,right,left,left,1,1,1,NaN
A22,39,2,CS+,right,left,right,1,0,1,NaN
A22,40,2,CS-,left,right,right,1,1,1.4167,NaN
A22,41,2,CS-,right,right,left,NaN,NaN,NaN,NaN
A22,42,2,CS-,right,left,right,1,0,1,NaN
A22,43,2,CS+,right,right,left,1,1,1,NaN
A22,44,2,CS-,right,right,right,1,1,1,NaN
A22,45,2,CS-,right,right,left,1,1,1,NaN
A22,46,2,CS+,right,right,right,1,1,1,NaN
A22,47,2,CS-,left,right,left,1,1,1.4167,NaN
A22,48,2,CS+,right,left,right,1,1,1,NaN
A22,49,2,CS-,left,right,left,1,1,1.1833,NaN
A22,50,2,CS+,left,left,right,1,1,1.1833,NaN
A22,51,2,CS+,left,right,left,1,1,1,NaN
A22,52,2,CS-,left,right,left,NaN,NaN,NaN,NaN
A22,53,2,CS-,right,right,right,1,1,1,NaN
A22,54,2,CS+,left,right,right,1,1,1,NaN
A22,55,2,CS+,right,right,right,1,1,1,NaN
A22,56,2,CS-,right,right,left,0,0,1,NaN
A22,57,2,CS-,left,left,left,1,0,1,NaN
A22,58,2,CS+,left,right,right,1,1,1,NaN
A22,59,2,CS-,left,left,left,0,0,1,NaN
A22,60,2,CS-,right,left,left,1,1,1.3833,NaN
A22,61,2,CS+,right,right,left,1,1,1.3833,NaN
A22,62,2,CS-,right,left,right,1,1,1.1667,NaN
A22,63,2,CS+,left,right,left,1,1,1.3833,NaN
A22,64,2,CS-,right,left,left,1,1,1.1667,NaN
A22,65,3,CS-,left,right,right,1,0,1.3833,NaN
A22,66,3,CS+,left,left,left,1,0,1.1667,NaN
A22,67,3,CS+,left,left,left,1,0,1.1667,NaN
A22,68,3,CS-,left,left,right,1,1,1,NaN
A22,69,3,CS-,left,left,left,1,0,1,NaN
A22,70,3,CS+,left,right,right,1,0,1,NaN
A22,71,3,CS-,right,right,left,1,1,1,NaN
A22,72,3,CS-,left,right,right,1,1,1,NaN
A22,73,3,CS+,right,right,left,1,1,1,NaN
A22,74,3,CS-,left,right,right,1,1,1,NaN
A22,75,3,CS-,right,left,left,NaN,NaN,NaN,NaN
A22,76,3,CS-,right,left,left,1,0,1,NaN
A22,77,3,CS+,right,left,right,1,1,1,NaN
A22,78,3,CS+,left,left,right,1,1,1,NaN
A22,79,3,CS-,right,right,left,1,1,1,NaN
A22,80,3,CS+,right,right,right,0,1,1,NaN
A22,81,3,CS-,right,right,left,NaN,NaN,NaN,NaN
A22,82,3,CS+,right,right,right,1,1,1.3833,NaN
A22,83,3,CS-,right,left,right,0,0,1.3833,NaN
A22,84,3,CS-,right,right,right,1,1,1.9333,NaN
A22,85,3,CS+,left,right,left,1,1,1,NaN
A22,86,3,CS-,right,right,right,1,1,1.9333,NaN
A22,87,3,CS+,left,left,right,0,1,1,NaN
A22,88,3,CS-,left,left,left,1,1,1.3833,NaN
A22,89,3,CS-,left,right,left,1,1,1.3833,NaN
A22,90,3,CS+,right,right,left,1,1,1.6167,NaN
A22,91,3,CS+,left,left,left,1,0,1.1667,NaN
A22,92,3,CS-,right,left,right,1,1,1.6167,NaN
A22,93,3,CS+,left,right,right,1,1,1.1667,NaN
A22,94,3,CS+,right,left,right,1,1,1.35,NaN
A22,95,3,CS-,right,left,left,1,1,1.35,NaN
A22,96,3,CS-,left,right,left,0,0,1,NaN
A22,97,4,CS+,left,right,left,0,1,1.3833,NaN
A22,98,4,CS+,right,left,left,1,0,1.1167,NaN
A22,99,4,CS-,left,left,right,0,0,1.9333,NaN
A22,100,4,CS+,right,left,left,1,1,1.1167,NaN
A22,101,4,CS+,left,left,left,1,1,2.6833,NaN
A22,102,4,CS-,left,left,right,1,1,2.6833,NaN
A22,103,4,CS+,right,left,right,1,1,1,NaN
A22,104,4,CS+,left,right,right,1,1,2.2333,NaN
A22,105,4,CS-,left,left,left,1,0,2.2333,NaN
A22,106,4,CS-,right,right,right,1,1,1,NaN
A22,107,4,CS+,left,right,left,1,1,1.8667,NaN
A22,108,4,CS-,left,left,right,1,1,1.8667,NaN
A22,109,4,CS+,right,right,right,0,1,1,NaN
A22,110,4,CS+,right,left,left,0,1,1.3833,NaN
A22,111,4,CS-,left,left,left,NaN,NaN,NaN,NaN
A22,112,4,CS-,left,right,left,1,1,1.5667,NaN
A22,113,4,CS+,right,right,left,1,1,1.9333,NaN
A22,114,4,CS-,right,right,right,1,1,1.9333,NaN
A22,115,4,CS+,right,left,right,1,1,1.6167,NaN
A22,116,4,CS-,left,left,left,1,1,1.5667,NaN
A22,117,4,CS+,left,left,right,1,1,1.3,NaN
A22,118,4,CS-,left,left,right,1,0,1.3,NaN
A22,119,4,CS-,right,left,left,1,1,1.6167,NaN
A22,120,4,CS+,right,right,left,1,1,1.35,NaN
A22,121,4,CS-,right,right,left,1,1,1.35,NaN
A22,122,4,CS+,right,right,right,1,1,1.1167,NaN
A22,123,4,CS-,left,right,right,1,1,1.0833,NaN
A22,124,4,CS-,right,left,left,NaN,NaN,NaN,NaN
A22,125,4,CS-,right,left,right,1,1,1.1167,NaN
A22,126,4,CS+,left,left,left,1,0,1.0833,NaN
A22,127,4,CS-,right,left,right,1,1,1,NaN
A22,128,4,CS+,right,left,left,1,1,1,NaN
A22,129,5,CS+,left,left,left,1,0,1,NaN
A22,130,5,CS-,left,right,right,0,0,1,NaN
A22,131,5,CS-,left,right,left,1,1,1.3833,NaN
A22,132,5,CS+,left,left,right,1,0,1.3833,NaN
A22,133,5,CS-,right,left,left,1,1,1,NaN
A22,134,5,CS-,right,right,left,1,1,1,NaN
A22,135,5,CS+,left,right,right,1,1,1.1667,NaN
A22,136,5,CS+,left,right,left,1,1,1.1667,NaN
