ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A2,1,1,CS+,left,left,right,1,1,6,NaN
A2,2,1,CS-,left,left,left,1,1,5,NaN
A2,3,1,CS-,right,right,right,1,1,6,NaN
A2,4,1,CS+,right,left,left,1,1,5,NaN
A2,5,1,CS-,left,left,right,1,1,4.1833,NaN
A2,6,1,CS-,right,left,right,1,1,4.1833,NaN
A2,7,1,CS+,left,right,right,1,1,3.4833,NaN
A2,8,1,CS-,left,right,right,1,1,2.9167,NaN
A2,9,1,CS+,right,right,left,1,1,3.4833,NaN
A2,10,1,CS-,left,left,left,1,1,2.4333,NaN
A2,11,1,CS+,left,right,right,1,1,2.0333,NaN
A2,12,1,CS-,right,right,right,1,1,2.9167,NaN
A2,13,1,CS+,left,left,right,1,1,1.7,NaN
A2,14,1,CS-,right,left,left,1,1,2.4333,NaN
A2,15,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A2,16,1,CS-,left,left,right,0,1,1.4167,NaN
A2,17,1,CS+,left,right,left,1,1,1.9667,NaN
A2,18,1,CS-,left,right,left,1,1,1.9667,NaN
A2,19,1,CS+,left,left,left,1,1,1.6333,NaN
A2,20,1,CS-,right,left,right,0,1,2.0333,NaN
A2,21,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A2,22,1,CS+,right,right,right,1,1,2.8167,NaN
A2,23,1,CS+,left,left,left,1,1,1.6333,NaN
A2,24,1,CS-,right,right,left,1,1,2.8167,NaN
A2,25,1,CS+,right,left,right,1,1,2.35,NaN
A2,26,1,CS-,left,right,right,1,0,1.3667,NaN
A2,27,1,CS+,left,right,left,1,1,1.3667,NaN
A2,28,1,CS-,left,right,left,0,0,1.1333,NaN
A2,29,1,CS+,right,right,right,1,1,2.35,NaN
A2,30,1,CS-,right,left,left,1,1,1.9667,NaN
A2,31,1,CS+,right,right,left,1,1,1.9667,NaN
A2,32,1,CS-,right,right,left,0,1,1.6333,NaN
A2,33,2,CS+,right,left,right,1,1,2.2667,NaN
A2,34,2,CS+,right,left,left,1,1,2.2667,NaN
A2,35,2,CS+,right,left,right,1,1,1.9,NaN
A2,36,2,CS+,left,left,left,1,1,1.5833,NaN
A2,37,2,CS-,right,right,left,0,1,1.9,NaN
A2,38,2,CS-,right,right,left,1,1,2.6333,NaN
A2,39,2,CS+,left,left,left,1,1,1.5833,NaN
A2,40,2,CS-,left,right,left,1,0,1.3167,NaN
A2,41,2,CS+,right,right,right,1,1,2.6333,NaN
A2,42,2,CS-,left,right,left,1,1,1.3167,NaN
A2,43,2,CS+,left,left,right,1,1,1.1,NaN
A2,44,2,CS-,right,right,right,1,1,2.2,NaN
A2,45,2,CS-,right,right,right,1,1,2.2,NaN
A2,46,2,CS+,left,right,left,1,1,1.1,NaN
A2,47,2,CS-,left,left,left,NaN,NaN,NaN,NaN
A2,48,2,CS+,right,right,left,1,1,1.8333,NaN
A2,49,2,CS-,left,right,right,0,1,1,NaN
A2,50,2,CS+,left,left,right,1,1,1.3833,NaN
A2,51,2,CS+,right,right,left,1,1,1.8333,NaN
A2,52,2,CS-,right,left,left,0,1,1.5333,NaN
A2,53,2,CS+,right,left,left,1,1,2.1333,NaN
A2,54,2,CS-,left,left,right,1,1,1.3833,NaN
A2,55,2,CS-,right,left,left,0,1,2.1333,NaN
A2,56,2,CS+,left,right,right,1,1,1.1667,NaN
A2,57,2,CS+,right,right,right,1,1,2.9667,NaN
A2,58,2,CS-,right,right,left,NaN,NaN,NaN,NaN
A2,59,2,CS-,right,left,right,0,1,2.9667,NaN
A2,60,2,CS-,left,left,left,1,1,1.1667,NaN
