ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A5,1,1,CS+,left,left,left,1,0,6,NaN
A5,2,1,CS+,right,left,right,1,1,6,NaN
A5,3,1,CS-,left,left,right,1,0,5,NaN
A5,4,1,CS-,right,right,right,1,0,5,NaN
A5,5,1,CS+,right,right,left,1,1,4.1833,NaN
A5,6,1,CS-,left,right,right,1,1,4.1833,NaN
A5,7,1,CS-,right,right,left,1,1,3.4833,NaN
A5,8,1,CS+,left,right,left,1,1,3.4833,NaN
A5,9,1,CS-,right,left,right,1,1,2.9167,NaN
A5,10,1,CS+,right,right,right,1,1,2.4333,NaN
A5,11,1,CS-,right,right,right,1,1,2.0333,NaN
A5,12,1,CS+,right,left,left,1,0,1.7,NaN
A5,13,1,CS-,right,right,left,1,0,1.4167,NaN
A5,14,1,CS+,right,right,left,1,1,1.1833,NaN
A5,15,1,CS+,left,left,left,1,1,2.9167,NaN
A5,16,1,CS-,left,left,right,1,1,2.4333,NaN
A5,17,1,CS+,right,left,right,1,1,1,NaN
A5,18,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A5,19,1,CS-,left,right,left,1,1,2.0333,NaN
A5,20,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A5,21,1,CS+,left,right,left,1,1,1.7,NaN
A5,22,1,CS-,left,left,left,1,1,1.4167,NaN
A5,23,1,CS+,right,left,left,1,1,1,NaN
A5,24,1,CS-,left,right,right,1,1,1.1833,NaN
A5,25,1,CS-,left,left,left,1,1,1,NaN
A5,26,1,CS+,left,right,right,1,1,1,NaN
A5,27,1,CS+,right,right,right,1,0,1,NaN
A5,28,1,CS-,right,left,left,0,0,1,NaN
A5,29,1,CS-,left,right,left,1,1,1,NaN
A5,30,1,CS+,left,right,right,1,1,1,NaN
A5,31,1,CS-,right,left,left,1,1,1.3833,NaN
A5,32,1,CS-,right,left,right,1,1,1.3833,NaN
A5,33,2,CS+,left,left,right,1,1,1,NaN
A5,34,2,CS+,left,left,right,1,1,1,NaN
A5,35,2,CS+,right,right,left,1,1,1.1667,NaN
A5,36,2,CS+,right,left,left,1,0,1.1667,NaN
A5,37,2,CS-,right,left,left,0,0,1,NaN
A5,38,2,CS+,right,right,right,1,1,1.3833,NaN
A5,39,2,CS-,left,right,left,1,1,1,NaN
A5,40,2,CS+,right,left,right,0,1,1.3833,NaN
A5,41,2,CS-,right,right,left,1,0,1.9333,NaN
A5,42,2,CS+,left,left,left,0,1,1,NaN
A5,43,2,CS+,right,left,left,1,0,1.9333,NaN
A5,44,2,CS-,right,right,right,1,1,1.6167,NaN
A5,45,2,CS+,left,left,right,1,1,1.3833,NaN
A5,46,2,CS-,left,right,left,NaN,NaN,NaN,NaN
A5,47,2,CS-,left,left,left,1,1,1.3833,NaN
A5,48,2,CS+,left,right,right,1,1,1.1667,NaN
A5,49,2,CS-,right,left,right,1,1,1.6167,NaN
A5,50,2,CS+,left,right,left,1,1,1.1667,NaN
A5,51,2,CS-,left,right,right,1,1,1,NaN
A5,52,2,CS+,right,right,right,1,1,1.35,NaN
A5,53,2,CS-,left,left,left,1,1,1,NaN
