ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A44,1,1,CS-,left,left,left,1,1,6,NaN
A44,2,1,CS+,right,right,left,1,1,6,NaN
A44,3,1,CS-,left,left,left,1,1,5,NaN
A44,4,1,CS+,right,right,right,1,1,5,NaN
A44,5,1,CS+,left,left,right,1,1,4.1833,NaN
A44,6,1,CS-,right,left,left,1,1,4.1833,NaN
A44,7,1,CS+,right,right,right,1,1,3.4833,NaN
A44,8,1,CS+,right,left,right,1,1,2.9167,NaN
A44,9,1,CS-,right,left,left,0,1,2.4333,NaN
A44,10,1,CS-,right,left,right,0,0,3.3833,NaN
A44,11,1,CS-,left,left,left,NaN,NaN,NaN,NaN
A44,12,1,CS+,right,left,left,1,1,4.6833,NaN
A44,13,1,CS-,left,right,right,1,1,3.4833,NaN
A44,14,1,CS-,right,left,right,1,1,4.6833,NaN
A44,15,1,CS+,left,right,left,1,1,2.9167,NaN
A44,16,1,CS-,left,left,right,1,1,2.4333,NaN
A44,17,1,CS+,left,right,right,1,1,2.0333,NaN
A44,18,1,CS+,right,right,left,1,1,3.9167,NaN
A44,19,1,CS-,right,right,right,1,0,3.9167,NaN
A44,20,1,CS+,left,right,right,1,1,1.7,NaN
A44,21,1,CS-,right,right,left,1,1,3.2667,NaN
A44,22,1,CS+,right,left,left,0,1,3.2667,NaN
A44,23,1,CS-,left,right,right,1,0,1.4167,NaN
A44,24,1,CS+,left,right,left,1,1,1.1833,NaN
A44,25,1,CS-,right,right,right,1,0,4.5333,NaN
A44,26,1,CS-,right,right,left,NaN,NaN,NaN,NaN
A44,27,1,CS-,left,left,right,0,0,1,NaN
A44,28,1,CS+,left,left,left,1,1,1.3833,NaN
A44,29,1,CS-,left,right,left,1,1,1.3833,NaN
A44,30,1,CS+,left,left,right,0,0,1.1667,NaN
A44,31,1,CS+,left,left,left,1,1,1.6167,NaN
A44,32,1,CS-,right,right,left,1,1,4.5333,NaN
A44,33,2,CS+,right,left,right,1,1,3.7833,NaN
A44,34,2,CS-,left,right,left,1,1,1.6167,NaN
A44,35,2,CS+,right,left,right,1,1,3.7833,NaN
A44,36,2,CS-,left,left,right,1,0,1.35,NaN
A44,37,2,CS+,right,left,right,1,1,3.1667,NaN
A44,38,2,CS-,right,right,left,1,1,3.1667,NaN
A44,39,2,CS-,left,right,right,0,0,1.35,NaN
A44,40,2,CS+,right,right,left,1,1,2.6333,NaN
A44,41,2,CS+,left,left,right,1,1,1.8667,NaN
A44,42,2,CS-,right,left,right,1,1,2.6333,NaN
A44,43,2,CS-,right,left,left,NaN,NaN,NaN,NaN
