ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A52,1,1,CS-,right,left,right,0,1,6,NaN
A52,2,1,CS+,left,right,right,1,1,6,NaN
A52,3,1,CS+,right,left,right,1,1,6,NaN
A52,4,1,CS-,left,right,right,1,0,5,NaN
A52,5,1,CS-,left,right,left,1,0,4.1833,NaN
A52,6,1,CS+,left,right,left,0,0,3.4833,NaN
A52,7,1,CS-,right,right,left,NaN,NaN,NaN,NaN
A52,8,1,CS-,right,right,right,1,1,5,NaN
A52,9,1,CS-,left,right,right,0,1,4.85,NaN
A52,10,1,CS+,right,right,right,1,1,5,NaN
A52,11,1,CS-,right,right,left,0,1,4.1833,NaN
A52,12,1,CS-,right,right,left,1,0,5.8,NaN
A52,13,1,CS+,right,left,right,1,1,5.8,NaN
A52,14,1,CS+,left,left,left,0,0,6,NaN
A52,15,1,CS-,right,left,left,0,0,4.85,NaN
A52,16,1,CS-,right,right,left,NaN,NaN,NaN,NaN
A52,17,1,CS+,right,left,left,1,1,6,NaN
A52,18,1,CS-,left,left,left,0,0,6,NaN
A52,19,1,CS+,right,right,right,1,1,6,NaN
A52,20,1,CS-,left,left,left,1,1,6,NaN
A52,21,1,CS+,right,right,left,1,0,5,NaN
A52,22,1,CS+,left,left,right,1,1,6,NaN
A52,23,1,CS-,right,left,right,0,0,5,NaN
A52,24,1,CS+,right,left,left,1,1,6,NaN
A52,25,1,CS-,left,right,left,1,0,5,NaN
A52,26,1,CS+,right,right,left,0,1,6,NaN
A52,27,1,CS+,left,left,left,1,1,5,NaN
A52,28,1,CS-,left,left,right,0,0,4.1833,NaN
A52,29,1,CS+,left,left,right,0,1,5.8,NaN
A52,30,1,CS-,left,left,right,0,0,6,NaN
A52,31,1,CS-,right,left,left,1,0,6,NaN
A52,32,1,CS+,left,right,right,1,1,6,NaN
A52,33,2,CS+,left,right,left,1,1,6,NaN
A52,34,2,CS-,right,right,right,0,1,6,NaN
A52,35,2,CS-,right,right,left,0,1,6,NaN
A52,36,2,CS+,right,right,left,1,1,6,NaN
A52,37,2,CS-,left,left,left,0,0,5,NaN
A52,38,2,CS-,left,right,right,1,0,6,NaN
A52,39,2,CS+,left,left,right,0,1,6,NaN
A52,40,2,CS-,right,left,right,1,1,6,NaN
A52,41,2,CS-,left,left,right,1,0,6,NaN
A52,42,2,CS+,left,left,left,1,1,6,NaN
A52,43,2,CS-,right,left,left,1,0,5,NaN
A52,44,2,CS+,left,right,left,1,1,5,NaN
A52,45,2,CS-,right,right,right,0,0,5,NaN
A52,46,2,CS-,left,left,right,1,0,5,NaN
A52,47,2,CS+,left,left,left,1,1,4.1833,NaN
A52,48,2,CS+,right,right,left,1,1,6,NaN
A52,49,2,CS-,left,right,left,1,1,4.1833,NaN
A52,50,2,CS+,right,left,right,1,1,6,NaN
A52,51,2,CS-,left,right,right,1,0,3.4833,NaN
A52,52,2,CS-,right,left,right,0,1,5,NaN
A52,53,2,CS-,right,left,left,NaN,NaN,NaN,NaN
A52,54,2,CS+,right,left,left,1,1,6,NaN
A52,55,2,CS-,right,right,right,1,1,6,NaN
A52,56,2,CS-,right,left,left,NaN,NaN,NaN,NaN
A52,57,2,CS+,right,right,right,1,1,5,NaN
A52,58,2,CS+,right,left,right,1,1,5,NaN
A52,59,2,CS-,right,right,left,1,0,4.1833,NaN
