ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A27,1,1,CS+,right,right,left,1,1,6,NaN
A27,2,1,CS-,left,left,right,1,1,6,NaN
A27,3,1,CS+,left,left,left,0,1,5,NaN
A27,4,1,CS-,left,right,right,0,1,6,NaN
A27,5,1,CS-,right,right,right,0,1,5,NaN
A27,6,1,CS+,right,left,left,1,1,6,NaN
A27,7,1,CS-,right,right,left,1,1,6,NaN
A27,8,1,CS+,left,left,right,1,1,6,NaN
A27,9,1,CS-,right,left,left,1,0,5,NaN
A27,10,1,CS+,left,right,right,1,0,6,NaN
A27,11,1,CS+,right,right,right,1,0,5,NaN
A27,12,1,CS-,left,left,left,1,1,5,NaN
A27,13,1,CS+,right,right,left,1,1,4.1833,NaN
A27,14,1,CS-,right,right,right,0,1,4.1833,NaN
A27,15,1,CS+,right,left,left,1,1,5.8,NaN
A27,16,1,CS-,left,right,left,0,1,5,NaN
A27,17,1,CS+,left,left,left,1,1,6,NaN
A27,18,1,CS-,left,right,left,1,0,6,NaN
A27,19,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A27,20,1,CS-,right,left,right,0,1,5.8,NaN
A27,21,1,CS+,right,right,right,1,1,6,NaN
A27,22,1,CS-,left,right,right,0,1,5,NaN
A27,23,1,CS+,right,left,right,1,1,6,NaN
A27,24,1,CS-,right,right,left,1,0,5,NaN
A27,25,1,CS-,left,left,left,NaN,NaN,NaN,NaN
A27,26,1,CS+,left,right,left,1,1,6,NaN
A27,27,1,CS+,left,right,right,1,0,6,NaN
A27,28,1,CS-,left,left,right,1,0,5,NaN
A27,29,1,CS-,left,left,left,0,0,5,NaN
A27,30,1,CS+,left,left,right,1,0,6,NaN
A27,31,1,CS+,right,left,right,1,1,5,NaN
A27,32,1,CS-,right,left,left,1,1,4.1833,NaN
A27,33,2,CS-,right,left,right,1,0,4.1833,NaN
A27,34,2,CS+,left,right,left,1,1,6,NaN
A27,35,2,CS-,right,left,right,1,0,3.4833,NaN
A27,36,2,CS-,right,left,left,1,1,3.4833,NaN
A27,37,2,CS+,right,left,right,1,1,2.9167,NaN
A27,38,2,CS+,left,left,left,1,1,5,NaN
A27,39,2,CS-,right,right,left,0,0,2.9167,NaN
A27,40,2,CS-,left,left,right,0,0,5,NaN
A27,41,2,CS+,left,left,right,1,1,6,NaN
A27,42,2,CS-,right,left,left,NaN,NaN,NaN,NaN
A27,43,2,CS-,left,right,left,NaN,NaN,NaN,NaN
A27,44,2,CS-,left,left,right,1,1,6,NaN
A27,45,2,CS+,left,right,left,1,0,5,NaN
A27,46,2,CS-,left,right,right,0,0,5,NaN
A27,47,2,CS-,left,left,left,0,1,6,NaN
A27,48,2,CS+,left,left,left,1,1,6,NaN
A27,49,2,CS-,left,right,left,1,1,6,NaN
A27,50,2,CS+,right,left,right,1,1,4.05,NaN
A27,51,2,CS+,right,right,right,1,1,4.05,NaN
A27,52,2,CS-,right,right,right,0,1,3.3833,NaN
A27,53,2,CS+,right,right,left,1,1,4.6833,NaN
A27,54,2,CS+,left,right,left,1,0,5,NaN
A27,55,2,CS-,right,right,right,0,1,4.6833,NaN
A27,56,2,CS+,right,right,left,1,1,6,NaN
A27,57,2,CS+,right,left,left,1,1,6,NaN
A27,58,2,CS-,left,right,right,1,0,5,NaN
A27,59,2,CS+,left,left,right,1,1,4.1833,NaN
A27,60,2,CS+,left,right,right,1,1,4.1833,NaN
A27,61,2,CS-,left,left,left,1,1,3.4833,NaN
A27,62,2,CS-,left,right,left,0,1,3.4833,NaN
A27,63,2,CS+,left,right,right,1,1,4.85,NaN
A27,64,2,CS-,right,left,right,1,0,5,NaN
A27,65,3,CS-,right,left,left,1,1,5,NaN
A27,66,3,CS+,right,left,left,0,0,4.1833,NaN
A27,67,3,CS+,right,right,right,1,1,5.8,NaN
A27,68,3,CS-,right,right,left,1,1,5.8,NaN
A27,69,3,CS+,right,right,left,1,1,4.85,NaN
A27,70,3,CS-,left,left,left,0,0,4.85,NaN
A27,71,3,CS+,right,left,right,1,1,4.85,NaN
A27,72,3,CS+,right,left,right,1,1,4.05,NaN
A27,73,3,CS-,right,left,right,0,1,4.05,NaN
A27,74,3,CS-,right,left,left,0,1,5.6167,NaN
A27,75,3,CS+,right,right,left,1,1,6,NaN
A27,76,3,CS-,right,right,left,0,0,6,NaN
A27,77,3,CS+,left,right,left,1,0,6,NaN
A27,78,3,CS-,right,left,right,1,1,6,NaN
A27,79,3,CS+,right,left,left,1,1,6,NaN
A27,80,3,CS-,right,right,left,1,0,5,NaN
A27,81,3,CS-,left,right,right,1,1,6,NaN
A27,82,3,CS+,left,left,right,1,1,5,NaN
A27,83,3,CS+,left,right,left,1,1,5,NaN
A27,84,3,CS-,left,left,left,1,0,4.1833,NaN
A27,85,3,CS+,right,right,right,1,1,5,NaN
A27,86,3,CS-,right,right,right,0,0,4.1833,NaN
A27,87,3,CS+,left,right,right,0,1,4.1833,NaN
A27,88,3,CS-,right,right,left,NaN,NaN,NaN,NaN
A27,89,3,CS-,left,right,right,1,1,5.8,NaN
A27,90,3,CS-,left,left,right,1,0,5.8,NaN
A27,91,3,CS+,left,left,left,1,0,4.85,NaN
A27,92,3,CS-,right,left,left,0,1,5.8,NaN
A27,93,3,CS-,left,left,right,1,0,4.85,NaN
A27,94,3,CS+,right,left,left,1,1,6,NaN
A27,95,3,CS-,right,left,left,NaN,NaN,NaN,NaN
A27,96,3,CS+,left,left,left,0,0,4.05,NaN
A27,97,4,CS-,left,right,left,1,0,5.6167,NaN
A27,98,4,CS+,left,left,right,1,1,5.6167,NaN
A27,99,4,CS+,right,right,right,1,1,6,NaN
A27,100,4,CS-,left,right,left,0,1,4.6833,NaN
A27,101,4,CS-,right,right,right,0,0,5,NaN
A27,102,4,CS+,left,right,right,1,1,6,NaN
A27,103,4,CS+,left,left,left,1,0,6,NaN
A27,104,4,CS+,right,right,left,1,1,6,NaN
A27,105,4,CS-,right,left,right,1,1,6,NaN
A27,106,4,CS-,right,left,left,0,0,5,NaN
A27,107,4,CS+,left,right,right,1,1,5,NaN
A27,108,4,CS+,left,left,right,1,0,5,NaN
A27,109,4,CS-,left,left,left,1,0,4.1833,NaN
