ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A56,1,1,CS+,left,left,right,1,1,6,NaN
A56,2,1,CS-,left,right,right,1,1,5,NaN
A56,3,1,CS+,right,left,right,1,1,6,NaN
A56,4,1,CS+,right,right,right,1,1,5,NaN
A56,5,1,CS-,left,left,right,1,0,4.1833,NaN
A56,6,1,CS+,right,left,left,1,0,4.1833,NaN
A56,7,1,CS-,right,left,right,1,0,3.4833,NaN
A56,8,1,CS+,left,right,left,1,1,3.4833,NaN
A56,9,1,CS+,right,right,left,1,1,2.9167,NaN
A56,10,1,CS-,right,right,left,1,1,2.4333,NaN
A56,11,1,CS+,left,left,left,1,0,2.9167,NaN
A56,12,1,CS-,right,right,right,1,1,2.0333,NaN
A56,13,1,CS-,right,left,right,1,1,1.7,NaN
A56,14,1,CS+,left,right,left,1,1,2.4333,NaN
A56,15,1,CS+,right,left,right,1,1,1.4167,NaN
A56,16,1,CS-,right,right,left,0,0,1.1833,NaN
A56,17,1,CS+,left,left,left,1,0,2.0333,NaN
A56,18,1,CS-,left,right,right,1,1,1.7,NaN
A56,19,1,CS-,left,left,left,0,1,1.4167,NaN
A56,20,1,CS+,right,left,left,0,0,1.6333,NaN
A56,21,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A56,22,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A56,23,1,CS-,left,right,left,0,0,1.9667,NaN
A56,24,1,CS+,left,right,right,1,1,2.7333,NaN
A56,25,1,CS+,left,right,right,0,0,2.7333,NaN
A56,26,1,CS-,right,right,right,1,1,2.2667,NaN
A56,27,1,CS+,left,left,right,1,1,3.7833,NaN
A56,28,1,CS-,right,left,left,0,0,2.2667,NaN
A56,29,1,CS+,right,right,right,1,1,3.1667,NaN
A56,30,1,CS-,right,left,left,1,1,3.1667,NaN
A56,31,1,CS-,left,left,left,1,0,3.7833,NaN
A56,32,1,CS+,right,right,left,1,0,2.6333,NaN
A56,33,2,CS-,left,left,right,1,0,3.1667,NaN
A56,34,2,CS-,left,right,left,1,0,3.1667,NaN
A56,35,2,CS+,left,right,left,1,1,2.6333,NaN
A56,36,2,CS+,left,right,left,1,0,2.6333,NaN
A56,37,2,CS-,left,left,right,0,1,2.2,NaN
A56,38,2,CS+,left,left,left,1,1,3.05,NaN
A56,39,2,CS-,left,left,right,0,1,3.05,NaN
A56,40,2,CS-,right,left,left,1,1,2.6333,NaN
A56,41,2,CS+,right,left,left,0,1,2.2,NaN
A56,42,2,CS+,left,left,right,1,1,4.25,NaN
A56,43,2,CS-,left,left,left,0,1,4.25,NaN
