ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A25,1,1,CS+,left,right,right,1,1,6,NaN
A25,2,1,CS-,left,right,left,1,1,5,NaN
A25,3,1,CS+,right,left,right,1,1,6,NaN
A25,4,1,CS-,right,right,left,1,1,5,NaN
A25,5,1,CS+,right,left,left,0,1,4.1833,NaN
A25,6,1,CS+,right,right,left,1,1,5.8,NaN
A25,7,1,CS-,right,left,left,1,1,5.8,NaN
A25,8,1,CS+,left,left,left,1,1,4.1833,NaN
A25,9,1,CS-,right,left,right,1,1,4.85,NaN
A25,10,1,CS-,right,right,right,1,1,4.85,NaN
A25,11,1,CS+,left,left,right,1,1,3.4833,NaN
A25,12,1,CS+,left,right,left,1,0,2.9167,NaN
A25,13,1,CS-,right,right,right,1,1,4.05,NaN
A25,14,1,CS+,left,left,right,0,1,2.4333,NaN
A25,15,1,CS+,right,left,right,1,1,4.05,NaN
A25,16,1,CS-,left,right,right,1,1,3.3833,NaN
A25,17,1,CS-,right,left,left,1,1,3.3833,NaN
A25,18,1,CS+,left,left,left,1,1,3.3833,NaN
A25,19,1,CS-,right,left,right,1,1,3.3833,NaN
A25,20,1,CS-,left,right,left,1,1,2.8167,NaN
A25,21,1,CS+,right,right,right,1,1,2.8167,NaN
A25,22,1,CS-,left,left,left,1,1,2.8167,NaN
A25,23,1,CS-,right,right,left,NaN,NaN,NaN,NaN
A25,24,1,CS+,left,right,left,1,1,2.35,NaN
A25,25,1,CS-,left,right,left,NaN,NaN,NaN,NaN
A25,26,1,CS-,left,right,right,1,1,2.35,NaN
A25,27,1,CS+,left,right,right,1,1,1.9667,NaN
A25,28,1,CS-,left,left,right,1,0,1.9667,NaN
A25,29,1,CS-,right,right,left,1,1,2.8167,NaN
A25,30,1,CS+,right,right,right,1,1,2.35,NaN
A25,31,1,CS-,left,left,left,0,0,1.6333,NaN
A25,32,1,CS-,left,left,right,1,1,2.2667,NaN
A25,33,2,CS+,right,left,left,1,1,2.35,NaN
A25,34,2,CS+,right,right,left,1,1,1.9667,NaN
A25,35,2,CS-,left,left,left,0,0,2.2667,NaN
A25,36,2,CS+,right,right,left,1,1,1.9667,NaN
A25,37,2,CS-,left,left,right,0,0,3.1667,NaN
A25,38,2,CS-,left,left,left,1,1,4.3833,NaN
A25,39,2,CS+,right,left,left,1,1,1.6333,NaN
A25,40,2,CS-,left,right,left,1,1,4.3833,NaN
A25,41,2,CS+,right,right,right,1,1,1.6333,NaN
A25,42,2,CS-,left,right,right,1,1,3.6667,NaN
A25,43,2,CS-,left,right,left,NaN,NaN,NaN,NaN
A25,44,2,CS+,left,left,right,1,1,3.6667,NaN
A25,45,2,CS-,right,right,left,1,1,1.3667,NaN
A25,46,2,CS+,right,left,right,0,0,1.3667,NaN
A25,47,2,CS-,right,right,left,1,0,1.9,NaN
A25,48,2,CS+,left,right,left,1,1,3.05,NaN
A25,49,2,CS-,right,right,right,1,1,1.9,NaN
A25,50,2,CS+,right,left,left,1,0,1.5833,NaN
A25,51,2,CS-,left,left,right,0,0,3.05,NaN
A25,52,2,CS+,left,left,right,0,1,4.25,NaN
A25,53,2,CS-,right,right,left,NaN,NaN,NaN,NaN
A25,54,2,CS-,right,left,right,1,1,1.5833,NaN
A25,55,2,CS+,right,left,right,1,1,1.3167,NaN
A25,56,2,CS+,left,right,right,1,1,5.9,NaN
A25,57,2,CS-,left,right,right,1,1,5.9,NaN
A25,58,2,CS-,right,left,left,0,1,1.3167,NaN
A25,59,2,CS+,left,right,right,1,1,4.9333,NaN
A25,60,2,CS+,right,right,left,1,1,1.8333,NaN
A25,61,2,CS-,right,left,left,1,0,1.8333,NaN
A25,62,2,CS+,right,right,right,1,0,1.5333,NaN
A25,63,2,CS-,right,right,right,0,0,1.5333,NaN
A25,64,2,CS+,left,left,left,1,1,4.9333,NaN
A25,65,3,CS-,left,right,left,1,1,4.1167,NaN
A25,66,3,CS+,left,right,left,1,1,4.1167,NaN
A25,67,3,CS+,left,left,left,1,0,3.4333,NaN
A25,68,3,CS-,right,left,right,1,1,2.1333,NaN
A25,69,3,CS+,right,right,left,1,1,2.1333,NaN
A25,70,3,CS-,right,left,right,1,0,1.7833,NaN
A25,71,3,CS+,left,right,right,1,1,3.4333,NaN
A25,72,3,CS-,right,left,left,1,1,1.7833,NaN
A25,73,3,CS-,right,left,left,1,1,1.4833,NaN
A25,74,3,CS+,left,left,right,1,1,2.8667,NaN
A25,75,3,CS+,right,right,right,1,0,1.4833,NaN
A25,76,3,CS-,right,right,right,1,1,1.2333,NaN
A25,77,3,CS+,left,left,left,1,1,2.8667,NaN
A25,78,3,CS+,left,left,left,1,1,2.3833,NaN
A25,79,3,CS-,right,left,left,NaN,NaN,NaN,NaN
A25,80,3,CS-,right,right,left,1,1,1.2333,NaN
A25,81,3,CS-,left,left,left,0,0,2.3833,NaN
A25,82,3,CS+,left,right,left,1,1,3.3167,NaN
A25,83,3,CS-,left,right,left,1,1,3.3167,NaN
A25,84,3,CS-,left,left,left,NaN,NaN,NaN,NaN
A25,85,3,CS-,left,left,left,1,1,2.7667,NaN
A25,86,3,CS+,left,left,right,1,0,2.7667,NaN
A25,87,3,CS+,right,right,left,1,1,1.0333,NaN
A25,88,3,CS-,right,right,left,1,1,1.0333,NaN
A25,89,3,CS-,left,left,right,1,1,2.3167,NaN
