ID,trial,block,conditioning,eye,location,orientation,correctloc,correctid,duration,threshold
A38,1,1,CS+,right,left,left,1,1,6,NaN
A38,2,1,CS-,right,left,right,1,1,5,NaN
A38,3,1,CS-,right,right,right,1,1,4.1833,NaN
A38,4,1,CS+,right,left,right,1,1,3.4833,NaN
A38,5,1,CS-,left,right,right,1,1,6,NaN
A38,6,1,CS-,right,right,left,1,1,2.9167,NaN
A38,7,1,CS+,right,left,right,1,1,2.4333,NaN
A38,8,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A38,9,1,CS+,left,right,right,1,1,5,NaN
A38,10,1,CS-,right,right,left,1,1,2.0333,NaN
A38,11,1,CS+,left,left,left,1,1,4.1833,NaN
A38,12,1,CS+,right,right,left,1,1,1.7,NaN
A38,13,1,CS-,left,left,left,1,1,3.4833,NaN
A38,14,1,CS+,right,right,right,1,1,1.4167,NaN
A38,15,1,CS-,left,right,right,1,1,2.9167,NaN
A38,16,1,CS+,left,right,left,1,1,2.4333,NaN
A38,17,1,CS+,left,left,right,1,1,2.0333,NaN
A38,18,1,CS-,left,left,right,0,0,1.7,NaN
A38,19,1,CS-,right,left,left,NaN,NaN,NaN,NaN
A38,20,1,CS-,left,right,left,1,1,2.35,NaN
A38,21,1,CS+,left,left,right,1,1,2.35,NaN
A38,22,1,CS-,left,left,right,1,1,1.9667,NaN
A38,23,1,CS+,right,left,left,1,1,1.1833,NaN
A38,24,1,CS-,left,left,left,1,0,1.9667,NaN
A38,25,1,CS-,right,left,right,0,0,1,NaN
A38,26,1,CS+,left,right,left,1,1,1.6333,NaN
A38,27,1,CS+,left,left,left,1,1,1.6333,NaN
A38,28,1,CS-,right,left,left,1,1,1.3833,NaN
A38,29,1,CS-,right,right,right,1,1,1.3833,NaN
A38,30,1,CS+,right,right,left,1,1,1.1667,NaN
A38,31,1,CS-,right,left,left,1,1,1.1667,NaN
A38,32,1,CS+,left,right,right,1,1,1.3667,NaN
A38,33,2,CS+,right,right,right,1,1,1,NaN
A38,34,2,CS-,left,right,left,1,1,1.3667,NaN
A38,35,2,CS-,left,right,left,0,1,1.1333,NaN
A38,36,2,CS+,left,right,right,1,1,1.5833,NaN
A38,37,2,CS+,right,right,left,1,1,1,NaN
A38,38,2,CS-,right,right,left,1,1,1,NaN
